timestamp,process_stage,machine_id,shift,units_processed,cycle_time_sec,downtime_min,defect_rate,operator_efficiency,energy_consumed_kwh
2022-01-13 10:00:00,Inspection,M3,Evening,25,324.68,22.86,0.091,0.84,46.79
2022-01-13 11:00:00,Cutting,M5,Morning,23,261.46,8.37,0.022,0.83,57.13
2022-01-13 12:00:00,Packaging,M5,Morning,11,261.97,1.72,0.07,0.95,50.54
2022-01-13 13:00:00,Packaging,M2,Evening,21,283.35,0.83,0.065,0.91,51.33
2022-01-13 14:00:00,Cutting,M4,Morning,20,221.78,6.81,0.065,0.98,48.44
2022-01-13 15:00:00,Packaging,M1,Evening,15,288.5,14.5,0.083,0.98,52.12
2022-01-13 16:00:00,Painting,M1,Night,21,292.82,9.68,0.067,0.79,78.25
2022-01-13 17:00:00,Inspection,M5,Morning,21,323.33,8.74,0.052,0.89,46.48
2022-01-13 18:00:00,Cutting,M5,Morning,20,330.61,0.49,0.085,0.86,49.87
2022-01-13 19:00:00,Inspection,M2,Night,28,304.95,5.3,0.026,0.88,41.35
2022-01-13 20:00:00,Packaging,M4,Morning,13,218.5,7.99,0.068,0.89,30.96
2022-01-13 21:00:00,Packaging,M2,Night,21,238.95,9.12,0.07,0.72,52.66
2022-01-13 22:00:00,Cutting,M4,Night,18,269.74,0.05,0.087,0.97,61.32
2022-01-13 23:00:00,Painting,M1,Morning,13,332.61,2.23,0.1,0.74,73.2
2022-01-14 00:00:00,Assembly,M2,Night,26,330.93,29.91,0.056,0.83,48.12
2022-01-14 01:00:00,Cutting,M5,Night,27,287.53,7.11,0.048,0.79,47.41
2022-01-14 02:00:00,Assembly,M2,Night,25,417.99,12.16,0.06,0.87,59.36
2022-01-14 03:00:00,Assembly,M2,Morning,18,378.08,3.68,0.066,0.99,67.12
2022-01-14 04:00:00,Painting,M1,Night,16,362.0,8.8,0.071,0.82,37.64
2022-01-14 05:00:00,Assembly,M5,Evening,20,335.03,4.41,0.028,0.88,56.65
2022-01-14 06:00:00,Assembly,M5,Evening,19,322.93,3.52,0.049,0.74,68.28
2022-01-14 07:00:00,Painting,M3,Night,18,319.28,5.3,0.037,0.84,47.51
2022-01-14 08:00:00,Assembly,M3,Evening,18,209.75,6.16,0.004,0.97,38.42
2022-01-14 09:00:00,Assembly,M3,Morning,22,247.44,4.02,0.061,0.98,57.85
2022-01-14 10:00:00,Assembly,M1,Night,17,288.89,2.98,0.087,0.86,36.54
2022-01-14 11:00:00,Cutting,M2,Morning,16,306.39,9.78,0.092,0.93,61.9
2022-01-14 12:00:00,Cutting,M5,Evening,22,293.78,4.79,0.052,0.7,69.91
2022-01-14 13:00:00,Cutting,M5,Evening,24,313.61,2.25,0.077,0.86,45.0
2022-01-14 14:00:00,Painting,M2,Evening,22,194.83,14.2,0.071,0.92,66.58
2022-01-14 15:00:00,Packaging,M5,Evening,20,325.28,12.86,0.023,0.8,56.31
2022-01-14 16:00:00,Assembly,M2,Morning,27,303.11,21.79,0.006,0.97,63.86
2022-01-14 17:00:00,Assembly,M1,Night,20,290.63,8.1,0.075,0.93,43.5
2022-01-14 18:00:00,Painting,M1,Morning,18,346.37,3.28,0.028,0.93,56.23
2022-01-14 19:00:00,Assembly,M1,Night,20,247.72,19.93,0.055,0.71,52.42
2022-01-14 20:00:00,Cutting,M2,Evening,16,288.16,3.29,0.052,0.76,42.14
2022-01-14 21:00:00,Packaging,M2,Evening,20,314.22,10.66,0.082,0.91,46.48
2022-01-14 22:00:00,Inspection,M4,Evening,17,257.35,2.11,0.064,0.87,55.76
2022-01-14 23:00:00,Assembly,M5,Evening,14,199.83,9.92,0.085,0.87,38.75
2022-01-15 00:00:00,Cutting,M5,Morning,30,242.35,18.38,0.075,0.7,37.99
2022-01-15 01:00:00,Inspection,M4,Night,23,296.76,7.76,0.1,0.83,37.23
2022-01-15 02:00:00,Packaging,M4,Night,22,287.55,6.37,0.086,0.94,42.24
2022-01-15 03:00:00,Inspection,M1,Evening,19,299.09,50.32,0.021,0.9,52.86
2022-01-15 04:00:00,Cutting,M4,Morning,16,267.04,0.23,0.096,0.87,44.93
2022-01-15 05:00:00,Inspection,M2,Evening,19,234.39,4.03,0.034,0.91,62.78
2022-01-15 06:00:00,Painting,M3,Night,18,306.85,25.08,0.061,0.96,35.56
2022-01-15 07:00:00,Inspection,M2,Night,18,291.67,10.29,0.094,0.95,55.13
2022-01-15 08:00:00,Assembly,M4,Morning,19,331.89,7.81,0.021,0.84,46.33
2022-01-15 09:00:00,Assembly,M5,Night,20,262.62,10.15,0.086,0.79,48.95
2022-01-15 10:00:00,Painting,M2,Morning,19,198.96,3.89,0.095,0.81,56.84
2022-01-15 11:00:00,Cutting,M5,Evening,30,169.78,0.74,0.085,0.86,23.66
2022-01-15 12:00:00,Assembly,M2,Evening,16,279.93,3.22,0.082,0.73,28.62
2022-01-15 13:00:00,Packaging,M5,Morning,14,306.4,4.1,0.026,0.88,49.37
2022-01-15 14:00:00,Assembly,M2,Evening,24,288.38,6.54,0.041,0.84,47.78
2022-01-15 15:00:00,Assembly,M5,Morning,20,271.74,5.01,0.076,0.93,35.72
2022-01-15 16:00:00,Cutting,M3,Evening,27,220.43,7.36,0.012,0.78,70.05
2022-01-15 17:00:00,Inspection,M1,Evening,19,205.53,2.18,0.089,0.72,38.41
2022-01-15 18:00:00,Assembly,M2,Night,20,318.36,2.03,0.021,0.97,44.68
2022-01-15 19:00:00,Painting,M3,Night,16,288.62,4.33,0.056,0.72,61.5
2022-01-15 20:00:00,Inspection,M1,Morning,24,281.82,6.42,0.011,0.98,43.25
2022-01-15 21:00:00,Packaging,M2,Evening,19,222.91,4.18,0.019,0.85,41.32
2022-01-15 22:00:00,Cutting,M3,Evening,22,251.69,8.59,0.059,0.72,53.89
2022-01-15 23:00:00,Packaging,M3,Evening,20,302.26,3.71,0.063,0.74,42.57
2022-01-16 00:00:00,Inspection,M3,Night,20,314.23,1.95,0.027,0.86,53.95
2022-01-16 01:00:00,Inspection,M4,Morning,20,291.79,19.87,0.012,0.7,55.13
2022-01-16 02:00:00,Inspection,M5,Morning,17,368.96,2.24,0.055,0.97,53.79
2022-01-16 03:00:00,Packaging,M1,Morning,26,271.23,34.0,0.084,0.94,61.79
2022-01-16 04:00:00,Inspection,M5,Evening,21,364.34,43.74,0.02,0.85,46.14
2022-01-16 05:00:00,Packaging,M5,Morning,16,310.84,11.93,0.069,0.98,44.96
2022-01-16 06:00:00,Inspection,M5,Night,10,305.41,6.97,0.039,0.78,49.14
2022-01-16 07:00:00,Painting,M3,Night,11,346.63,15.87,0.094,0.96,21.7
2022-01-16 08:00:00,Inspection,M5,Morning,18,268.79,20.65,0.008,0.94,52.14
2022-01-16 09:00:00,Packaging,M4,Evening,23,283.54,12.36,0.004,0.87,46.7
2022-01-16 10:00:00,Assembly,M2,Night,24,238.82,1.08,0.012,0.8,53.82
2022-01-16 11:00:00,Inspection,M3,Night,27,346.76,0.03,0.078,0.87,41.04
2022-01-16 12:00:00,Assembly,M1,Evening,26,316.78,2.13,0.092,0.99,63.45
2022-01-16 13:00:00,Painting,M2,Evening,29,354.89,2.09,0.082,0.73,47.92
2022-01-16 14:00:00,Cutting,M2,Morning,12,310.24,2.02,0.072,0.76,58.36
2022-01-16 15:00:00,Painting,M2,Night,20,355.15,7.13,0.006,0.89,44.93
2022-01-16 16:00:00,Inspection,M5,Night,24,262.64,7.34,0.021,0.9,54.67
2022-01-16 17:00:00,Assembly,M5,Morning,17,349.36,12.84,0.094,0.75,34.45
2022-01-16 18:00:00,Assembly,M3,Morning,22,280.11,2.25,0.062,0.94,28.03
2022-01-16 19:00:00,Packaging,M5,Night,18,300.13,0.97,0.047,0.98,47.93
2022-01-16 20:00:00,Assembly,M5,Night,19,336.42,10.97,0.065,0.72,49.8
2022-01-16 21:00:00,Packaging,M5,Evening,18,416.39,6.62,0.018,0.99,49.04
2022-01-16 22:00:00,Cutting,M3,Evening,27,341.0,10.98,0.089,0.78,47.11
2022-01-16 23:00:00,Inspection,M3,Night,18,345.72,4.79,0.066,0.79,45.98
2022-01-17 00:00:00,Packaging,M4,Night,30,272.73,13.89,0.047,0.71,56.75
2022-01-17 01:00:00,Cutting,M4,Evening,19,307.85,11.48,0.046,0.85,67.84
2022-01-17 02:00:00,Assembly,M4,Morning,20,295.21,10.51,0.082,0.99,75.87
2022-01-17 03:00:00,Assembly,M4,Morning,17,370.38,0.28,0.031,0.75,60.94
2022-01-17 04:00:00,Cutting,M2,Night,14,292.7,19.53,0.014,0.87,27.12
2022-01-17 05:00:00,Assembly,M2,Night,28,366.43,4.73,0.019,0.78,60.51
2022-01-17 06:00:00,Cutting,M4,Evening,25,234.92,1.46,0.008,0.71,60.38
2022-01-17 07:00:00,Packaging,M4,Night,27,369.94,14.09,0.051,1.0,48.99
2022-01-17 08:00:00,Packaging,M1,Morning,11,256.93,6.66,0.068,0.91,59.27
2022-01-17 09:00:00,Cutting,M2,Evening,17,342.69,0.33,0.093,0.92,53.6
2022-01-17 10:00:00,Packaging,M1,Evening,17,256.78,15.23,0.075,0.9,49.85
2022-01-17 11:00:00,Packaging,M1,Morning,16,330.92,5.71,0.058,0.74,52.53
2022-01-17 12:00:00,Packaging,M5,Morning,16,251.87,14.06,0.086,0.76,44.46
2022-01-17 13:00:00,Painting,M3,Evening,26,351.82,14.09,0.089,0.82,31.6
2022-01-17 14:00:00,Inspection,M2,Night,26,342.26,1.05,0.071,1.0,31.23
2022-01-17 15:00:00,Assembly,M4,Morning,15,269.97,9.5,0.006,0.9,59.17
2022-01-17 16:00:00,Painting,M4,Evening,21,328.9,4.47,0.029,0.83,39.74
2022-01-17 17:00:00,Packaging,M3,Night,22,347.37,7.91,0.034,0.85,34.7
2022-01-17 18:00:00,Cutting,M2,Night,23,253.83,0.93,0.1,0.98,34.5
2022-01-17 19:00:00,Packaging,M4,Evening,19,248.3,8.87,0.046,0.76,45.24
2022-01-17 20:00:00,Inspection,M4,Morning,23,246.43,15.03,0.076,0.8,65.16
2022-01-17 21:00:00,Packaging,M5,Night,25,239.35,43.29,0.081,0.81,48.55
2022-01-17 22:00:00,Cutting,M1,Morning,22,246.2,3.86,0.065,0.97,35.69
2022-01-17 23:00:00,Inspection,M4,Evening,15,346.24,1.69,0.002,0.93,64.82
2022-01-18 00:00:00,Packaging,M2,Morning,15,327.89,4.56,0.002,0.88,53.27
2022-01-18 01:00:00,Inspection,M3,Night,19,215.2,0.19,0.082,0.79,46.53
2022-01-18 02:00:00,Assembly,M5,Evening,18,274.49,5.26,0.074,0.76,54.85
2022-01-18 03:00:00,Assembly,M2,Night,24,242.11,24.6,0.054,0.8,50.12
2022-01-18 04:00:00,Packaging,M5,Night,17,343.08,2.16,0.025,0.98,42.83
2022-01-18 05:00:00,Inspection,M1,Evening,17,277.52,6.5,0.009,0.97,44.53
2022-01-18 06:00:00,Cutting,M4,Evening,18,222.78,8.5,0.016,0.83,37.63
2022-01-18 07:00:00,Packaging,M2,Morning,21,308.51,1.98,0.058,0.8,45.3
2022-01-18 08:00:00,Assembly,M3,Evening,17,330.32,4.01,0.055,0.97,59.3
2022-01-18 09:00:00,Assembly,M1,Morning,18,252.32,24.23,0.094,0.83,59.03
2022-01-18 10:00:00,Packaging,M1,Evening,20,286.75,3.51,0.096,0.71,48.24
2022-01-18 11:00:00,Inspection,M5,Night,18,254.88,10.09,0.058,0.8,48.35
2022-01-18 12:00:00,Assembly,M1,Morning,22,362.2,1.47,0.084,0.88,39.67
2022-01-18 13:00:00,Inspection,M2,Evening,18,278.43,11.08,0.081,0.98,53.96
2022-01-18 14:00:00,Assembly,M5,Morning,26,263.91,3.27,0.075,0.83,36.17
2022-01-18 15:00:00,Assembly,M1,Morning,24,297.43,2.63,0.044,0.77,58.32
2022-01-18 16:00:00,Painting,M3,Morning,19,289.62,1.33,0.039,0.82,54.19
2022-01-18 17:00:00,Assembly,M2,Night,19,334.42,0.48,0.026,0.72,47.35
2022-01-18 18:00:00,Cutting,M3,Evening,17,360.8,34.38,0.094,0.97,54.35
2022-01-18 19:00:00,Packaging,M3,Evening,17,361.18,5.34,0.083,0.71,46.59
2022-01-18 20:00:00,Packaging,M5,Morning,25,280.9,15.03,0.018,0.7,51.89
2022-01-18 21:00:00,Inspection,M4,Evening,27,315.26,25.27,0.025,0.88,52.15
2022-01-18 22:00:00,Assembly,M5,Night,17,374.42,2.28,0.058,0.75,61.67
2022-01-18 23:00:00,Cutting,M2,Morning,17,376.35,20.39,0.041,0.79,54.89
2022-01-19 00:00:00,Inspection,M2,Night,25,256.2,12.31,0.021,0.85,60.49
2022-01-19 01:00:00,Painting,M5,Night,21,329.61,8.63,0.079,0.94,53.93
2022-01-19 02:00:00,Inspection,M4,Evening,15,321.16,16.56,0.0,0.82,49.43
2022-01-19 03:00:00,Inspection,M5,Evening,22,346.32,1.17,0.034,0.99,55.15
2022-01-19 04:00:00,Assembly,M2,Morning,24,362.18,3.06,0.093,0.84,53.45
2022-01-19 05:00:00,Painting,M4,Night,14,247.95,1.4,0.076,0.98,46.39
2022-01-19 06:00:00,Inspection,M2,Evening,13,265.47,22.63,0.04,0.84,35.92
2022-01-19 07:00:00,Cutting,M4,Morning,18,345.38,1.04,0.093,0.85,44.78
2022-01-19 08:00:00,Cutting,M4,Morning,24,307.4,39.1,0.09,0.99,44.7
2022-01-19 09:00:00,Packaging,M5,Evening,23,188.64,1.16,0.005,0.9,55.55
2022-01-19 10:00:00,Painting,M5,Night,18,216.69,10.84,0.013,0.74,49.35
2022-01-19 11:00:00,Painting,M5,Morning,22,333.13,10.8,0.039,0.88,41.87
2022-01-19 12:00:00,Packaging,M4,Evening,22,341.96,26.77,0.093,0.77,48.35
2022-01-19 13:00:00,Inspection,M4,Morning,18,232.53,3.9,0.084,0.79,46.79
2022-01-19 14:00:00,Painting,M2,Evening,15,354.96,4.03,0.005,0.95,40.81
2022-01-19 15:00:00,Cutting,M3,Morning,18,290.14,18.73,0.051,0.9,64.67
2022-01-19 16:00:00,Cutting,M5,Night,21,248.88,38.43,0.072,0.79,48.14
2022-01-19 17:00:00,Assembly,M2,Morning,25,271.99,0.31,0.028,0.7,42.08
2022-01-19 18:00:00,Painting,M2,Evening,22,238.86,10.09,0.072,0.86,33.38
2022-01-19 19:00:00,Inspection,M1,Evening,16,269.2,2.79,0.037,0.78,50.87
2022-01-19 20:00:00,Packaging,M5,Evening,21,206.56,13.02,0.027,0.71,55.18
2022-01-19 21:00:00,Packaging,M2,Night,14,296.31,14.82,0.039,0.72,43.48
2022-01-19 22:00:00,Inspection,M1,Evening,17,329.36,14.38,0.095,0.9,51.4
2022-01-19 23:00:00,Assembly,M5,Evening,20,232.63,5.72,0.091,0.82,39.09
2022-01-20 00:00:00,Packaging,M4,Night,21,300.85,1.72,0.091,0.78,47.71
2022-01-20 01:00:00,Painting,M1,Evening,14,259.77,8.79,0.092,0.96,60.85
2022-01-20 02:00:00,Assembly,M4,Evening,16,333.44,15.56,0.018,0.95,47.67
2022-01-20 03:00:00,Painting,M3,Night,21,184.28,24.33,0.09,0.84,43.56
2022-01-20 04:00:00,Cutting,M3,Morning,16,335.59,6.03,0.021,0.78,63.42
2022-01-20 05:00:00,Assembly,M3,Evening,23,209.11,2.82,0.084,0.85,51.98
2022-01-20 06:00:00,Packaging,M3,Morning,19,289.5,1.26,0.054,0.93,44.97
2022-01-20 07:00:00,Assembly,M2,Night,20,264.55,15.98,0.024,0.7,41.34
2022-01-20 08:00:00,Assembly,M3,Evening,16,281.96,7.66,0.04,0.88,38.51
2022-01-20 09:00:00,Assembly,M2,Evening,13,223.53,11.21,0.043,0.91,54.27
2022-01-20 10:00:00,Assembly,M2,Night,9,383.01,1.73,0.073,0.95,57.67
2022-01-20 11:00:00,Painting,M5,Evening,21,235.67,0.07,0.061,0.76,50.0
2022-01-20 12:00:00,Cutting,M2,Morning,17,239.62,34.29,0.082,0.76,48.02
2022-01-20 13:00:00,Inspection,M2,Morning,18,389.74,16.65,0.04,0.76,55.88
2022-01-20 14:00:00,Assembly,M3,Night,21,316.14,5.11,0.074,0.98,35.82
2022-01-20 15:00:00,Packaging,M2,Evening,26,237.29,6.11,0.079,0.74,50.76
2022-01-20 16:00:00,Assembly,M4,Evening,20,293.56,26.46,0.006,0.93,50.17
2022-01-20 17:00:00,Packaging,M3,Night,20,288.21,2.33,0.038,1.0,54.15
2022-01-20 18:00:00,Painting,M1,Morning,21,215.62,16.24,0.089,0.98,54.79
2022-01-20 19:00:00,Packaging,M3,Morning,22,262.09,0.18,0.07,0.82,45.92
2022-01-20 20:00:00,Inspection,M2,Night,22,298.68,20.85,0.042,0.95,68.54
2022-01-20 21:00:00,Cutting,M4,Evening,19,363.32,8.9,0.018,0.9,39.15
2022-01-20 22:00:00,Packaging,M3,Morning,26,290.56,6.49,0.01,0.96,45.23
2022-01-20 23:00:00,Packaging,M4,Evening,16,294.32,12.26,0.023,0.75,58.58
2022-01-21 00:00:00,Cutting,M1,Morning,22,259.24,0.7,0.024,0.93,43.65
2022-01-21 01:00:00,Inspection,M1,Evening,17,354.79,2.18,0.037,0.88,51.11
2022-01-21 02:00:00,Assembly,M5,Morning,17,345.12,5.23,0.018,0.86,44.68
2022-01-21 03:00:00,Packaging,M5,Evening,21,339.47,9.62,0.015,0.92,46.09
2022-01-21 04:00:00,Cutting,M3,Night,12,305.59,1.56,0.084,0.78,37.06
2022-01-21 05:00:00,Painting,M5,Morning,23,220.07,4.77,0.025,0.72,57.61
2022-01-21 06:00:00,Cutting,M4,Night,15,354.33,3.02,0.056,0.85,57.83
2022-01-21 07:00:00,Painting,M5,Morning,17,302.87,10.37,0.02,0.79,57.8
2022-01-21 08:00:00,Inspection,M4,Morning,18,284.57,25.17,0.049,0.78,45.71
2022-01-21 09:00:00,Assembly,M5,Morning,16,322.42,1.81,0.028,1.0,53.32
2022-01-21 10:00:00,Cutting,M5,Evening,15,311.21,2.1,0.009,0.76,69.95
2022-01-21 11:00:00,Packaging,M5,Morning,19,246.54,9.18,0.098,0.77,52.9
2022-01-21 12:00:00,Inspection,M2,Night,16,283.96,6.04,0.046,0.8,38.44
2022-01-21 13:00:00,Cutting,M2,Evening,22,204.8,12.66,0.039,0.85,41.46
2022-01-21 14:00:00,Packaging,M5,Evening,21,304.3,3.4,0.02,0.96,40.99
2022-01-21 15:00:00,Cutting,M4,Morning,17,366.51,7.87,0.05,0.75,63.21
2022-01-21 16:00:00,Painting,M3,Evening,19,210.22,4.89,0.064,0.88,53.94
2022-01-21 17:00:00,Cutting,M1,Morning,26,306.43,3.3,0.03,0.81,34.26
2022-01-21 18:00:00,Cutting,M2,Night,15,333.42,13.07,0.048,0.94,63.03
2022-01-21 19:00:00,Cutting,M5,Evening,16,340.82,15.89,0.024,0.88,55.67
2022-01-21 20:00:00,Inspection,M1,Evening,18,262.69,3.99,0.053,0.94,51.74
2022-01-21 21:00:00,Cutting,M2,Night,26,244.89,9.75,0.079,0.96,65.17
2022-01-21 22:00:00,Packaging,M3,Night,19,270.65,1.97,0.006,0.97,47.71
2022-01-21 23:00:00,Painting,M4,Morning,30,359.54,15.65,0.052,1.0,63.62
2022-01-22 00:00:00,Painting,M5,Evening,31,214.52,3.3,0.04,0.89,27.9
2022-01-22 01:00:00,Cutting,M3,Night,14,239.2,1.87,0.007,0.89,42.67
2022-01-22 02:00:00,Inspection,M2,Evening,12,277.06,28.13,0.094,0.74,57.92
2022-01-22 03:00:00,Inspection,M5,Night,19,251.22,5.49,0.026,0.73,66.78
2022-01-22 04:00:00,Packaging,M1,Evening,18,297.92,10.31,0.056,0.85,37.82
2022-01-22 05:00:00,Cutting,M4,Night,15,370.73,16.57,0.037,0.91,45.82
2022-01-22 06:00:00,Painting,M2,Evening,19,239.81,11.59,0.027,0.77,51.66
2022-01-22 07:00:00,Inspection,M4,Morning,15,292.68,8.32,0.053,0.8,40.61
2022-01-22 08:00:00,Cutting,M5,Evening,20,299.59,4.65,0.069,0.91,47.37
2022-01-22 09:00:00,Inspection,M3,Morning,21,283.27,25.07,0.079,0.76,65.82
2022-01-22 10:00:00,Inspection,M4,Morning,23,221.08,1.43,0.063,0.86,39.69
2022-01-22 11:00:00,Painting,M1,Morning,23,268.11,21.53,0.053,0.86,47.6
2022-01-22 12:00:00,Assembly,M2,Evening,22,268.26,12.37,0.078,0.98,52.73
2022-01-22 13:00:00,Packaging,M1,Evening,13,331.68,8.47,0.052,0.82,54.65
2022-01-22 14:00:00,Packaging,M4,Morning,14,320.98,3.93,0.097,0.76,41.35
2022-01-22 15:00:00,Painting,M3,Night,29,222.41,1.58,0.053,0.75,48.22
2022-01-22 16:00:00,Inspection,M3,Evening,33,280.64,5.85,0.032,0.79,47.1
2022-01-22 17:00:00,Cutting,M1,Evening,20,274.99,15.31,0.045,0.78,53.04
2022-01-22 18:00:00,Inspection,M5,Evening,22,397.73,13.68,0.049,0.93,38.24
2022-01-22 19:00:00,Painting,M5,Evening,15,314.62,10.37,0.028,0.88,62.71
2022-01-22 20:00:00,Packaging,M3,Morning,23,246.13,48.93,0.016,0.9,52.58
2022-01-22 21:00:00,Inspection,M1,Night,25,261.16,35.98,0.043,0.89,60.67
2022-01-22 22:00:00,Packaging,M1,Night,13,281.07,5.11,0.09,0.84,44.29
2022-01-22 23:00:00,Cutting,M1,Night,17,318.12,2.14,0.026,0.98,37.8
2022-01-23 00:00:00,Packaging,M4,Night,16,324.25,6.23,0.036,0.95,40.45
2022-01-23 01:00:00,Packaging,M5,Morning,17,310.02,18.62,0.076,0.76,57.01
2022-01-23 02:00:00,Assembly,M5,Evening,20,289.51,6.14,0.008,0.83,45.59
2022-01-23 03:00:00,Assembly,M4,Evening,17,293.2,4.09,0.083,0.79,33.8
2022-01-23 04:00:00,Assembly,M2,Morning,21,293.55,13.52,0.072,0.92,51.8
2022-01-23 05:00:00,Packaging,M4,Evening,18,210.85,10.5,0.055,0.8,46.79
2022-01-23 06:00:00,Painting,M1,Morning,24,296.94,34.64,0.021,0.89,47.05
2022-01-23 07:00:00,Packaging,M4,Night,23,271.14,7.97,0.009,0.79,32.9
2022-01-23 08:00:00,Painting,M1,Morning,17,217.36,34.26,0.023,0.75,34.91
2022-01-23 09:00:00,Painting,M3,Evening,16,420.89,3.44,0.076,0.7,44.52
2022-01-23 10:00:00,Assembly,M1,Evening,30,315.57,20.01,0.093,1.0,40.72
2022-01-23 11:00:00,Inspection,M5,Evening,17,300.66,4.32,0.074,0.77,44.31
2022-01-23 12:00:00,Cutting,M4,Night,22,281.44,16.59,0.053,0.95,58.33
2022-01-23 13:00:00,Assembly,M1,Morning,15,336.51,26.04,0.095,0.95,39.36
2022-01-23 14:00:00,Assembly,M2,Morning,19,241.88,9.76,0.083,0.77,40.94
2022-01-23 15:00:00,Inspection,M3,Evening,13,284.36,13.04,0.066,0.82,44.73
2022-01-23 16:00:00,Cutting,M2,Morning,14,252.39,31.85,0.004,0.95,40.37
2022-01-23 17:00:00,Packaging,M2,Evening,21,336.08,4.7,0.029,0.91,47.85
2022-01-23 18:00:00,Packaging,M2,Morning,24,258.66,7.17,0.031,0.81,60.28
2022-01-23 19:00:00,Assembly,M3,Night,21,355.07,22.86,0.035,0.98,47.13
2022-01-23 20:00:00,Cutting,M3,Night,19,295.04,11.17,0.039,0.8,52.58
2022-01-23 21:00:00,Assembly,M3,Morning,15,338.72,20.68,0.094,0.76,26.79
2022-01-23 22:00:00,Painting,M3,Night,23,319.99,9.63,0.074,0.74,50.82
2022-01-23 23:00:00,Assembly,M2,Night,14,352.96,13.46,0.069,0.91,64.76
2022-01-24 00:00:00,Assembly,M5,Night,21,253.24,0.13,0.043,0.71,50.98
2022-01-24 01:00:00,Packaging,M5,Evening,15,345.28,4.15,0.034,0.95,51.28
2022-01-24 02:00:00,Packaging,M3,Morning,24,206.87,14.72,0.012,0.79,52.86
2022-01-24 03:00:00,Packaging,M4,Morning,21,302.16,5.18,0.045,0.81,65.68
2022-01-24 04:00:00,Painting,M1,Evening,29,272.7,4.51,0.021,0.94,63.54
2022-01-24 05:00:00,Packaging,M4,Evening,24,229.77,30.27,0.039,0.94,39.78
2022-01-24 06:00:00,Cutting,M4,Night,21,255.32,8.04,0.016,0.82,62.03
2022-01-24 07:00:00,Inspection,M4,Morning,20,267.97,2.14,0.034,0.87,63.76
2022-01-24 08:00:00,Cutting,M5,Evening,18,290.17,6.39,0.004,0.9,32.9
2022-01-24 09:00:00,Cutting,M1,Night,21,273.76,7.31,0.001,0.91,50.26
2022-01-24 10:00:00,Packaging,M4,Morning,26,304.0,44.86,0.087,0.86,55.26
2022-01-24 11:00:00,Inspection,M3,Night,18,258.49,12.67,0.064,0.95,22.0
2022-01-24 12:00:00,Inspection,M5,Morning,19,276.16,7.33,0.059,0.95,43.2
2022-01-24 13:00:00,Inspection,M3,Night,25,285.55,5.66,0.051,0.95,42.84
2022-01-24 14:00:00,Painting,M3,Morning,21,309.1,24.71,0.073,0.78,43.55
2022-01-24 15:00:00,Packaging,M4,Morning,19,342.44,10.38,0.074,0.78,60.45
2022-01-24 16:00:00,Inspection,M3,Morning,32,342.68,4.4,0.094,0.74,49.43
2022-01-24 17:00:00,Painting,M1,Morning,22,311.87,6.25,0.024,0.95,54.21
2022-01-24 18:00:00,Assembly,M3,Night,24,321.51,3.26,0.079,0.72,50.89
2022-01-24 19:00:00,Assembly,M4,Evening,20,315.59,32.3,0.099,0.74,74.68
2022-01-24 20:00:00,Painting,M3,Morning,13,284.27,12.1,0.003,0.98,59.96
2022-01-24 21:00:00,Painting,M5,Morning,12,345.03,4.98,0.037,0.74,49.82
2022-01-24 22:00:00,Packaging,M5,Morning,21,254.28,2.02,0.044,0.74,47.36
2022-01-24 23:00:00,Packaging,M5,Morning,23,197.59,1.95,0.082,0.97,43.03
2022-01-25 00:00:00,Assembly,M2,Night,26,247.93,6.5,0.001,0.79,40.27
2022-01-25 01:00:00,Inspection,M5,Evening,21,370.16,6.3,0.06,0.96,38.03
2022-01-25 02:00:00,Assembly,M5,Evening,17,285.23,5.41,0.089,0.81,59.82
2022-01-25 03:00:00,Inspection,M2,Evening,20,313.71,19.09,0.015,0.81,41.05
2022-01-25 04:00:00,Inspection,M5,Night,22,286.3,38.72,0.012,0.74,56.42
2022-01-25 05:00:00,Packaging,M4,Evening,17,328.08,4.38,0.1,0.98,44.96
2022-01-25 06:00:00,Cutting,M5,Night,16,303.54,3.49,0.083,0.93,42.49
2022-01-25 07:00:00,Cutting,M5,Night,15,296.57,14.7,0.07,0.77,46.7
2022-01-25 08:00:00,Painting,M2,Morning,24,330.69,5.97,0.04,0.92,67.92
2022-01-25 09:00:00,Packaging,M4,Night,30,276.72,2.45,0.085,0.73,80.38
2022-01-25 10:00:00,Inspection,M3,Evening,19,318.6,2.0,0.092,0.86,46.34
2022-01-25 11:00:00,Cutting,M1,Evening,19,291.26,3.29,0.073,0.78,45.42
2022-01-25 12:00:00,Inspection,M4,Evening,18,294.63,0.01,0.04,0.96,59.55
2022-01-25 13:00:00,Cutting,M3,Morning,20,259.07,28.38,0.058,0.85,51.53
2022-01-25 14:00:00,Cutting,M4,Morning,18,289.2,5.63,0.01,0.98,43.47
2022-01-25 15:00:00,Cutting,M3,Morning,18,272.94,0.86,0.016,0.88,54.91
2022-01-25 16:00:00,Packaging,M3,Night,25,356.5,1.8,0.078,0.85,57.68
2022-01-25 17:00:00,Assembly,M4,Evening,22,215.8,3.91,0.003,0.91,47.6
2022-01-25 18:00:00,Inspection,M2,Night,30,344.46,8.02,0.005,0.94,47.88
2022-01-25 19:00:00,Packaging,M4,Night,21,212.79,12.16,0.051,0.7,67.15
2022-01-25 20:00:00,Packaging,M4,Evening,19,326.86,3.68,0.017,0.86,41.79
