customer_id,campaign,channel,customer_segment,budget,clicks,impressions,conversions,customer_acquisition_cost,revenue_generated,roas
313,Campaign_D,Display Ads,New Customer,6997.46,51,937,0,29.37,376.63,0.05
314,Campaign_C,Display Ads,New Customer,9379.66,50,1044,1,55.34,217.22,0.02
315,Campaign_C,Email,Returning Customer,1737.87,51,994,1,10.56,656.88,0.38
316,Campaign_D,Social Media,Loyal Customer,6526.97,51,976,0,64.18,1079.83,0.17
317,Campaign_C,Email,Loyal Customer,2517.97,52,1003,1,10.12,1318.78,0.52
318,Campaign_A,Display Ads,Returning Customer,9045.47,56,1024,0,67.85,817.05,0.09
319,Campaign_C,Search Ads,Loyal Customer,1085.04,56,1059,0,53.5,978.05,0.9
320,Campaign_B,Display Ads,New Customer,6596.0,42,1001,0,19.83,400.23,0.06
321,Campaign_D,Social Media,New Customer,7931.75,46,1020,0,17.96,303.09,0.04
322,Campaign_A,Email,New Customer,3613.69,51,1006,0,10.62,593.56,0.16
323,Campaign_D,Email,Returning Customer,9545.97,53,1013,0,59.65,838.36,0.09
324,Campaign_B,Search Ads,New Customer,8522.23,56,1047,0,82.59,50.34,0.01
325,Campaign_B,Email,New Customer,3016.72,46,1022,0,87.09,138.15,0.05
326,Campaign_B,Email,Returning Customer,174.66,41,1054,0,61.23,946.16,5.42
327,Campaign_C,Display Ads,New Customer,3036.91,36,1053,1,89.85,298.96,0.1
328,Campaign_C,Email,New Customer,2884.97,58,995,0,87.58,680.04,0.24
329,Campaign_D,Email,Loyal Customer,8910.65,53,950,1,72.84,1404.77,0.16
330,Campaign_D,Email,Returning Customer,9674.5,54,1003,0,42.68,1293.91,0.13
331,Campaign_A,Search Ads,New Customer,797.36,52,1048,1,84.45,95.56,0.12
332,Campaign_A,Search Ads,New Customer,4765.82,61,989,1,45.25,88.06,0.02
333,Campaign_D,Display Ads,New Customer,5528.49,40,991,0,46.29,217.87,0.04
334,Campaign_C,Email,New Customer,1019.83,58,1002,0,71.03,174.61,0.17
335,Campaign_B,Search Ads,Loyal Customer,3837.23,42,978,0,93.51,380.72,0.1
336,Campaign_D,Search Ads,Loyal Customer,3239.12,50,1075,0,55.0,558.1,0.17
337,Campaign_A,Display Ads,Loyal Customer,5406.96,47,1018,0,25.95,124.41,0.02
338,Campaign_C,Social Media,Loyal Customer,6645.79,46,1042,0,22.82,690.78,0.1
339,Campaign_D,Email,Returning Customer,7064.5,46,1055,1,37.2,794.74,0.11
340,Campaign_D,Search Ads,New Customer,1453.87,53,1017,0,51.19,992.39,0.68
341,Campaign_C,Display Ads,Loyal Customer,8148.18,40,961,0,36.79,609.51,0.07
342,Campaign_D,Display Ads,New Customer,6817.57,54,940,0,74.07,443.84,0.07
343,Campaign_C,Display Ads,Returning Customer,8901.84,43,1014,1,58.84,964.77,0.11
344,Campaign_B,Search Ads,New Customer,4548.43,48,999,0,46.61,1366.79,0.3
345,Campaign_C,Email,New Customer,8949.51,40,1003,0,29.21,594.74,0.07
346,Campaign_C,Social Media,Loyal Customer,8671.16,46,1003,0,64.49,440.16,0.05
347,Campaign_C,Email,Loyal Customer,4440.25,57,980,1,70.67,1076.58,0.24
348,Campaign_D,Display Ads,Returning Customer,3873.32,52,962,1,80.58,1315.91,0.34
349,Campaign_D,Display Ads,New Customer,9334.84,51,1061,0,99.18,1439.7,0.15
350,Campaign_C,Social Media,Loyal Customer,7180.13,50,981,0,30.82,330.22,0.05
351,Campaign_D,Email,Loyal Customer,9289.63,44,1009,0,11.36,454.16,0.05
352,Campaign_A,Display Ads,Loyal Customer,7990.05,41,980,0,55.04,1358.79,0.17
353,Campaign_A,Display Ads,Returning Customer,6132.04,48,972,0,93.16,404.99,0.07
354,Campaign_D,Email,New Customer,1246.94,73,1044,0,32.39,518.4,0.42
355,Campaign_D,Display Ads,Loyal Customer,2985.66,60,957,0,78.03,959.19,0.32
356,Campaign_C,Email,New Customer,9691.54,50,991,0,38.76,852.21,0.09
357,Campaign_B,Display Ads,Returning Customer,3262.28,51,983,0,45.21,1316.78,0.4
358,Campaign_D,Email,New Customer,1023.22,47,1015,0,95.3,917.77,0.9
359,Campaign_A,Social Media,Loyal Customer,7104.78,47,1052,0,51.49,733.32,0.1
360,Campaign_C,Display Ads,New Customer,7366.64,34,965,0,75.28,110.92,0.02
361,Campaign_D,Social Media,New Customer,2926.03,45,967,1,59.49,1462.54,0.5
362,Campaign_A,Display Ads,Returning Customer,3046.95,39,944,0,78.75,633.47,0.21
363,Campaign_A,Display Ads,Returning Customer,4742.04,48,997,0,38.56,858.87,0.18
364,Campaign_B,Search Ads,New Customer,315.71,43,982,0,88.92,753.04,2.39
365,Campaign_C,Email,New Customer,7914.3,52,1026,0,59.4,1106.95,0.14
366,Campaign_C,Social Media,New Customer,3239.18,49,999,0,37.82,969.68,0.3
367,Campaign_B,Social Media,Returning Customer,8552.25,43,970,0,13.44,514.01,0.06
368,Campaign_B,Social Media,Returning Customer,8046.04,67,995,0,11.19,780.06,0.1
369,Campaign_C,Email,New Customer,6647.88,60,1019,1,41.8,1239.06,0.19
370,Campaign_C,Search Ads,Returning Customer,3316.26,64,918,0,29.41,950.18,0.29
371,Campaign_D,Social Media,Loyal Customer,5211.53,47,1022,0,14.74,1431.88,0.27
372,Campaign_D,Email,Returning Customer,4503.81,55,1012,0,59.76,1130.92,0.25
373,Campaign_B,Display Ads,Returning Customer,3454.93,50,1014,1,98.99,727.78,0.21
374,Campaign_D,Social Media,Returning Customer,8496.55,47,956,0,48.01,1210.52,0.14
375,Campaign_A,Social Media,Loyal Customer,4886.72,51,972,0,59.69,663.29,0.14
376,Campaign_D,Search Ads,Loyal Customer,8343.96,55,997,0,29.78,319.78,0.04
377,Campaign_D,Social Media,Loyal Customer,1141.66,56,1015,0,28.44,944.56,0.83
378,Campaign_A,Social Media,New Customer,1496.15,55,1014,0,39.55,530.84,0.35
379,Campaign_B,Display Ads,New Customer,9775.47,55,1045,0,85.15,37.29,0.0
380,Campaign_A,Email,Loyal Customer,5918.91,49,1006,0,96.45,321.11,0.05
381,Campaign_D,Email,New Customer,5146.72,31,1033,0,76.58,250.62,0.05
382,Campaign_B,Search Ads,New Customer,5279.25,52,988,0,11.85,1192.3,0.23
383,Campaign_D,Display Ads,New Customer,2231.16,47,1012,0,49.46,1090.07,0.49
384,Campaign_A,Email,Loyal Customer,7215.17,50,976,0,47.86,921.79,0.13
385,Campaign_A,Display Ads,Returning Customer,939.33,48,1044,0,94.17,1401.5,1.49
386,Campaign_D,Email,Loyal Customer,5775.9,50,1004,1,77.1,267.16,0.05
387,Campaign_C,Display Ads,Loyal Customer,5750.61,44,977,1,74.3,244.79,0.04
388,Campaign_C,Search Ads,New Customer,9150.47,54,1070,0,60.83,1363.63,0.15
389,Campaign_A,Social Media,New Customer,5309.21,51,967,0,68.13,970.33,0.18
390,Campaign_A,Search Ads,Returning Customer,1456.92,60,1028,0,72.87,836.4,0.57
391,Campaign_C,Email,Returning Customer,5770.26,46,979,0,59.73,1109.84,0.19
392,Campaign_C,Search Ads,Returning Customer,1004.14,57,1018,0,86.03,422.51,0.42
393,Campaign_D,Social Media,Returning Customer,2117.56,62,941,0,13.32,892.33,0.42
394,Campaign_D,Search Ads,Loyal Customer,407.97,46,1009,0,94.72,640.35,1.57
395,Campaign_C,Email,Returning Customer,5181.61,55,992,0,79.62,460.46,0.09
396,Campaign_D,Email,Loyal Customer,936.87,68,1020,0,57.61,1314.47,1.4
397,Campaign_D,Search Ads,New Customer,4747.0,44,1018,0,87.43,240.99,0.05
398,Campaign_B,Social Media,Returning Customer,9336.16,44,1017,0,84.52,26.83,0.0
399,Campaign_D,Search Ads,New Customer,7225.64,61,982,0,47.75,538.66,0.07
400,Campaign_A,Social Media,New Customer,866.38,51,1043,0,85.58,297.61,0.34
401,Campaign_D,Display Ads,Loyal Customer,2319.68,45,974,0,26.95,1216.54,0.52
402,Campaign_D,Social Media,Returning Customer,6769.26,55,970,0,52.23,189.95,0.03
403,Campaign_C,Display Ads,Loyal Customer,8957.55,49,953,0,30.91,1406.23,0.16
404,Campaign_A,Search Ads,New Customer,425.89,46,967,0,21.2,251.31,0.59
405,Campaign_D,Social Media,Returning Customer,8143.27,43,1047,0,90.51,1333.89,0.16
406,Campaign_D,Display Ads,New Customer,5661.96,31,986,0,43.03,252.57,0.04
407,Campaign_B,Display Ads,New Customer,5506.3,53,977,0,71.59,71.91,0.01
408,Campaign_D,Display Ads,Returning Customer,9582.35,37,1011,0,43.76,731.77,0.08
409,Campaign_D,Email,Returning Customer,7501.68,51,1051,0,58.97,534.55,0.07
410,Campaign_B,Search Ads,Returning Customer,8516.18,48,969,1,41.32,896.75,0.11
411,Campaign_C,Display Ads,Loyal Customer,3604.56,41,1040,1,76.85,961.08,0.27
412,Campaign_D,Social Media,Loyal Customer,5588.2,68,1005,0,80.78,1401.57,0.25
413,Campaign_B,Display Ads,New Customer,6192.52,50,1014,0,48.75,1429.08,0.23
414,Campaign_A,Email,Returning Customer,3283.68,34,976,0,87.37,742.46,0.23
415,Campaign_C,Search Ads,New Customer,5745.46,47,990,0,41.98,313.0,0.05
416,Campaign_A,Email,New Customer,2442.89,56,959,0,78.62,370.9,0.15
417,Campaign_A,Email,New Customer,1519.42,40,939,0,68.51,149.54,0.1
418,Campaign_B,Email,New Customer,3802.31,48,962,0,51.04,419.81,0.11
419,Campaign_D,Social Media,New Customer,7418.97,49,1056,0,90.0,1367.08,0.18
420,Campaign_B,Search Ads,Returning Customer,9170.25,50,953,0,61.5,546.9,0.06
421,Campaign_B,Search Ads,Loyal Customer,4631.37,49,1089,0,85.62,944.28,0.2
422,Campaign_B,Social Media,Returning Customer,6463.95,35,1005,0,76.0,1471.87,0.23
423,Campaign_B,Search Ads,Returning Customer,1120.07,47,984,0,57.93,160.1,0.14
424,Campaign_C,Email,Returning Customer,9054.19,64,953,0,39.38,1163.07,0.13
425,Campaign_D,Search Ads,Loyal Customer,5729.18,45,989,0,95.6,1049.54,0.18
426,Campaign_A,Social Media,Loyal Customer,7825.35,47,1024,0,15.11,1228.56,0.16
427,Campaign_A,Email,Loyal Customer,7964.97,44,1003,0,90.5,205.75,0.03
428,Campaign_D,Social Media,Returning Customer,2639.16,34,1015,0,55.58,752.67,0.29
429,Campaign_A,Display Ads,Loyal Customer,5338.83,43,975,0,77.39,948.0,0.18
430,Campaign_D,Email,New Customer,9608.75,54,1014,1,40.07,1140.13,0.12
431,Campaign_A,Email,Loyal Customer,987.38,55,1004,0,44.58,1068.95,1.08
432,Campaign_B,Search Ads,Returning Customer,6862.19,62,978,0,27.17,856.45,0.12
433,Campaign_A,Email,Returning Customer,9626.41,42,1058,0,95.89,703.75,0.07
434,Campaign_D,Social Media,New Customer,3075.71,47,1032,0,13.9,1412.57,0.46
435,Campaign_D,Search Ads,Loyal Customer,8628.33,43,1054,1,44.81,272.67,0.03
436,Campaign_D,Display Ads,Loyal Customer,9343.21,50,984,0,40.12,306.51,0.03
437,Campaign_D,Social Media,New Customer,7496.15,48,1004,0,83.18,166.61,0.02
438,Campaign_D,Display Ads,Returning Customer,2390.15,54,1039,0,55.14,169.01,0.07
439,Campaign_C,Display Ads,Returning Customer,3406.61,44,972,1,25.22,1310.23,0.38
440,Campaign_C,Display Ads,Loyal Customer,454.51,55,1010,0,55.81,909.79,2.0
441,Campaign_A,Email,Loyal Customer,8331.39,52,985,0,31.24,1402.64,0.17
442,Campaign_D,Social Media,Loyal Customer,8511.15,46,1008,0,11.54,1330.3,0.16
443,Campaign_A,Social Media,Loyal Customer,6363.83,63,1015,0,59.01,450.77,0.07
444,Campaign_D,Email,Loyal Customer,3590.03,49,965,1,42.44,961.98,0.27
445,Campaign_D,Search Ads,Returning Customer,860.43,57,975,0,31.5,569.16,0.66
446,Campaign_C,Display Ads,Returning Customer,7555.27,55,967,1,25.5,1314.26,0.17
447,Campaign_C,Social Media,Returning Customer,7292.61,43,1047,0,50.83,1101.38,0.15
448,Campaign_B,Email,Returning Customer,9134.76,51,1020,1,88.27,185.22,0.02
449,Campaign_C,Display Ads,New Customer,7332.27,53,1063,0,78.23,379.93,0.05
450,Campaign_B,Search Ads,Returning Customer,8304.08,41,955,0,10.42,986.37,0.12
451,Campaign_B,Search Ads,New Customer,7484.95,52,998,0,75.8,369.2,0.05
452,Campaign_B,Display Ads,Returning Customer,6343.8,59,1033,0,16.54,801.06,0.13
453,Campaign_B,Search Ads,Loyal Customer,4326.97,39,1011,0,59.32,366.38,0.08
454,Campaign_B,Social Media,Loyal Customer,9030.96,51,1039,0,80.2,1023.79,0.11
455,Campaign_A,Social Media,Loyal Customer,6544.59,48,1043,0,50.8,112.52,0.02
456,Campaign_C,Social Media,New Customer,4043.72,57,994,1,43.9,1081.84,0.27
457,Campaign_B,Search Ads,Returning Customer,926.35,45,1025,0,94.55,505.51,0.55
458,Campaign_D,Social Media,Returning Customer,2977.98,43,1014,0,12.63,680.28,0.23
459,Campaign_C,Email,New Customer,5482.89,57,956,0,19.54,725.37,0.13
460,Campaign_C,Social Media,New Customer,2828.79,56,1033,0,88.33,291.57,0.1
461,Campaign_B,Social Media,New Customer,2290.23,46,1005,0,89.76,1413.24,0.62
462,Campaign_A,Search Ads,New Customer,5321.2,49,1044,0,43.55,0.24,0.0
463,Campaign_B,Social Media,New Customer,1781.22,61,1039,0,58.62,559.12,0.31
464,Campaign_A,Display Ads,Loyal Customer,8024.06,38,996,0,24.8,192.8,0.02
465,Campaign_D,Email,Returning Customer,4895.24,41,1020,1,89.59,539.89,0.11
466,Campaign_C,Search Ads,New Customer,5781.24,59,1005,0,52.22,155.92,0.03
467,Campaign_D,Email,Loyal Customer,1559.09,39,1032,0,60.77,568.06,0.36
468,Campaign_A,Display Ads,New Customer,3313.31,43,1019,0,20.63,290.82,0.09
469,Campaign_A,Search Ads,Loyal Customer,4159.89,46,984,0,65.33,830.68,0.2
470,Campaign_D,Search Ads,New Customer,8101.31,58,958,0,72.62,17.94,0.0
471,Campaign_A,Social Media,Returning Customer,7724.58,53,994,0,36.52,759.15,0.1
472,Campaign_D,Email,New Customer,2307.48,47,1060,0,90.65,424.14,0.18
473,Campaign_C,Display Ads,New Customer,6200.17,56,1026,0,28.35,482.19,0.08
474,Campaign_D,Display Ads,Returning Customer,2510.22,47,971,0,90.76,532.02,0.21
475,Campaign_C,Search Ads,Returning Customer,9883.65,53,1017,0,73.3,979.08,0.1
476,Campaign_D,Social Media,New Customer,9526.03,49,1004,0,84.78,1136.66,0.12
477,Campaign_A,Search Ads,Returning Customer,5676.32,50,940,0,72.92,494.56,0.09
478,Campaign_D,Search Ads,Returning Customer,7019.14,42,1031,0,48.56,1387.49,0.2
479,Campaign_A,Search Ads,Loyal Customer,8034.16,52,1027,0,39.84,1119.36,0.14
480,Campaign_D,Search Ads,Returning Customer,7237.88,53,1001,0,76.07,605.76,0.08
481,Campaign_D,Display Ads,Returning Customer,7028.3,52,963,1,36.83,146.71,0.02
482,Campaign_B,Display Ads,New Customer,9589.68,35,1021,0,15.57,840.51,0.09
483,Campaign_A,Search Ads,New Customer,6004.92,56,955,1,32.23,920.65,0.15
484,Campaign_B,Search Ads,Loyal Customer,6399.4,52,1004,0,77.97,204.46,0.03
485,Campaign_A,Social Media,New Customer,8507.76,43,1022,0,81.39,1278.04,0.15
486,Campaign_B,Search Ads,Returning Customer,6731.92,54,1051,0,34.89,572.14,0.08
487,Campaign_C,Display Ads,Returning Customer,7356.03,58,1011,0,39.51,228.56,0.03
488,Campaign_D,Email,Returning Customer,2418.27,58,994,0,59.44,781.32,0.32
489,Campaign_A,Display Ads,New Customer,3775.54,38,1007,0,33.58,633.06,0.17
490,Campaign_A,Social Media,Returning Customer,1558.28,42,923,0,64.56,963.24,0.62
491,Campaign_D,Display Ads,Returning Customer,5107.08,48,1073,1,35.38,258.86,0.05
492,Campaign_A,Email,Loyal Customer,4611.7,46,1004,0,20.88,31.15,0.01
493,Campaign_A,Search Ads,Loyal Customer,9971.91,45,1028,0,23.93,714.69,0.07
494,Campaign_B,Email,Loyal Customer,6150.97,49,970,0,32.55,235.8,0.04
495,Campaign_A,Search Ads,New Customer,7885.8,48,1034,0,25.11,234.67,0.03
496,Campaign_C,Search Ads,Returning Customer,3406.75,45,1020,0,97.69,1016.89,0.3
497,Campaign_C,Display Ads,Returning Customer,8332.3,54,950,0,69.25,388.16,0.05
498,Campaign_D,Display Ads,Returning Customer,6189.34,57,1032,0,26.13,1259.98,0.2
499,Campaign_A,Display Ads,Loyal Customer,7000.22,42,981,0,48.15,772.11,0.11
500,Campaign_D,Social Media,Returning Customer,3014.86,53,1038,1,34.22,912.12,0.3
501,Campaign_C,Display Ads,Returning Customer,5531.52,56,1014,0,71.61,481.36,0.09
502,Campaign_A,Social Media,Returning Customer,6376.97,37,996,0,88.05,335.72,0.05
503,Campaign_A,Display Ads,Returning Customer,5932.04,39,974,0,46.07,238.45,0.04
504,Campaign_D,Search Ads,Returning Customer,9160.42,49,975,0,48.6,1060.62,0.12
505,Campaign_C,Social Media,New Customer,8992.9,59,979,1,45.86,1033.69,0.11
506,Campaign_A,Email,Returning Customer,9712.74,54,1036,0,50.43,739.02,0.08
507,Campaign_D,Social Media,New Customer,6707.54,47,1062,0,13.23,1171.96,0.17
508,Campaign_C,Social Media,Returning Customer,9721.95,41,950,0,63.33,1203.89,0.12
509,Campaign_D,Email,New Customer,8341.53,54,1037,0,95.68,663.27,0.08
510,Campaign_B,Social Media,Returning Customer,2781.24,53,975,0,80.68,976.73,0.35
511,Campaign_A,Search Ads,Returning Customer,4331.61,54,1004,0,87.53,1368.16,0.32
512,Campaign_B,Display Ads,Returning Customer,2460.09,57,988,0,30.62,122.18,0.05
513,Campaign_C,Email,Returning Customer,141.55,51,1012,1,64.65,18.19,0.13
514,Campaign_B,Display Ads,Loyal Customer,1961.68,42,939,0,90.37,710.04,0.36
515,Campaign_B,Search Ads,Returning Customer,140.2,57,1023,0,16.17,497.61,3.55
516,Campaign_C,Email,New Customer,7226.4,49,988,1,88.95,130.51,0.02
517,Campaign_D,Display Ads,Loyal Customer,4312.79,46,933,0,15.81,224.65,0.05
518,Campaign_B,Display Ads,Loyal Customer,3194.49,50,1030,1,98.48,386.25,0.12
519,Campaign_D,Search Ads,Returning Customer,7641.04,40,1002,0,17.55,149.09,0.02
520,Campaign_B,Display Ads,New Customer,8341.62,59,1023,0,43.12,478.62,0.06
521,Campaign_D,Search Ads,New Customer,9755.47,42,940,1,14.92,199.2,0.02
522,Campaign_C,Social Media,Loyal Customer,6455.93,44,959,0,15.11,937.04,0.15
523,Campaign_B,Search Ads,New Customer,4669.14,64,939,0,87.97,1044.94,0.22
524,Campaign_C,Social Media,Returning Customer,3122.12,45,1050,0,15.72,1163.24,0.37
525,Campaign_B,Email,Returning Customer,2300.95,37,999,0,81.34,1304.65,0.57
526,Campaign_C,Display Ads,Returning Customer,2207.97,39,1015,1,91.62,4.65,0.0
527,Campaign_C,Search Ads,Returning Customer,4150.97,54,1000,0,94.15,264.6,0.06
528,Campaign_B,Search Ads,Returning Customer,9918.68,36,964,0,87.76,1221.99,0.12
529,Campaign_B,Display Ads,Loyal Customer,108.45,45,942,0,95.96,45.73,0.42
530,Campaign_B,Display Ads,Returning Customer,2052.34,47,1018,0,14.66,998.16,0.49
531,Campaign_A,Email,Returning Customer,1965.09,53,1005,0,99.69,271.14,0.14
532,Campaign_D,Email,Loyal Customer,7199.48,49,958,0,11.84,759.64,0.11
533,Campaign_A,Search Ads,Loyal Customer,3589.6,42,978,0,24.99,1443.46,0.4
534,Campaign_A,Email,Loyal Customer,4626.88,40,1042,0,17.29,973.05,0.21
535,Campaign_C,Social Media,New Customer,1571.38,57,1047,0,76.96,552.33,0.35
536,Campaign_B,Email,New Customer,4109.47,52,1012,0,17.83,1033.51,0.25
537,Campaign_D,Email,Returning Customer,1121.68,57,991,0,36.34,8.34,0.01
538,Campaign_C,Search Ads,Returning Customer,5377.13,51,1015,0,67.43,1425.75,0.27
539,Campaign_A,Social Media,Returning Customer,1069.59,55,1015,0,54.82,516.67,0.48
540,Campaign_B,Email,New Customer,7926.03,43,980,0,22.26,1470.17,0.19
541,Campaign_C,Social Media,Returning Customer,5709.36,58,973,1,56.94,1014.62,0.18
542,Campaign_B,Social Media,Returning Customer,7267.28,48,987,1,40.66,431.03,0.06
543,Campaign_C,Social Media,New Customer,4243.31,63,967,0,62.73,922.9,0.22
544,Campaign_B,Display Ads,Loyal Customer,3876.76,49,997,0,58.46,570.37,0.15
545,Campaign_A,Display Ads,New Customer,1072.27,50,1001,0,99.06,964.2,0.9
546,Campaign_D,Display Ads,Returning Customer,5286.17,46,993,0,87.72,1185.99,0.22
547,Campaign_A,Display Ads,New Customer,5193.57,61,1015,0,10.33,706.19,0.14
548,Campaign_D,Search Ads,Loyal Customer,4734.21,56,998,0,25.84,333.18,0.07
549,Campaign_B,Email,Loyal Customer,7431.13,42,1022,0,92.18,1472.18,0.2
550,Campaign_C,Display Ads,Loyal Customer,8341.79,54,980,0,58.55,618.97,0.07
551,Campaign_A,Search Ads,Loyal Customer,7532.82,55,1000,0,78.35,264.58,0.04
552,Campaign_D,Email,Loyal Customer,1524.27,50,1017,0,55.32,1108.82,0.73
553,Campaign_A,Display Ads,Loyal Customer,6258.39,47,1055,0,80.72,982.92,0.16
554,Campaign_D,Email,Returning Customer,895.2,50,1007,0,21.95,1224.89,1.37
555,Campaign_A,Display Ads,Returning Customer,6976.76,56,1053,0,76.41,2.51,0.0
556,Campaign_D,Search Ads,New Customer,3880.21,52,1039,0,88.26,520.97,0.13
557,Campaign_D,Social Media,Returning Customer,1411.74,48,1009,1,33.91,471.79,0.33
558,Campaign_B,Social Media,Loyal Customer,8634.3,53,954,1,43.15,1385.76,0.16
559,Campaign_D,Email,Returning Customer,6178.68,49,993,0,63.15,524.5,0.08
560,Campaign_B,Search Ads,New Customer,3611.78,52,1050,0,88.14,790.85,0.22
561,Campaign_D,Social Media,Loyal Customer,404.2,51,1006,1,91.7,5.29,0.01
562,Campaign_C,Display Ads,Returning Customer,5419.37,43,1022,0,58.1,1212.22,0.22
563,Campaign_C,Social Media,Returning Customer,9239.94,61,1011,0,69.23,170.97,0.02
564,Campaign_C,Email,New Customer,6004.16,46,1076,0,88.56,1323.5,0.22
565,Campaign_D,Email,Loyal Customer,9719.34,53,1003,0,30.82,1102.66,0.11
566,Campaign_B,Search Ads,New Customer,1450.87,57,981,0,84.27,834.59,0.58
567,Campaign_B,Email,Loyal Customer,5726.22,42,1024,1,33.57,1123.63,0.2
568,Campaign_D,Social Media,Loyal Customer,8001.44,51,990,0,62.29,1189.34,0.15
569,Campaign_C,Social Media,Returning Customer,5302.85,49,972,0,94.12,1127.61,0.21
570,Campaign_C,Social Media,New Customer,1001.56,46,1003,0,56.03,991.35,0.99
571,Campaign_B,Social Media,New Customer,5870.57,43,1013,0,18.41,1321.03,0.23
572,Campaign_C,Search Ads,New Customer,6156.21,59,974,0,90.62,634.53,0.1
573,Campaign_A,Display Ads,Loyal Customer,7314.22,57,919,0,62.65,849.25,0.12
574,Campaign_B,Display Ads,New Customer,7635.99,30,1033,0,16.4,1454.07,0.19
575,Campaign_C,Search Ads,Loyal Customer,7730.65,55,922,0,10.95,558.37,0.07
576,Campaign_B,Email,New Customer,6668.1,53,993,0,33.52,1126.38,0.17
577,Campaign_A,Display Ads,New Customer,2236.53,47,967,0,20.83,587.71,0.26
578,Campaign_B,Email,Returning Customer,4101.93,48,1063,0,66.56,705.26,0.17
579,Campaign_B,Display Ads,New Customer,7783.69,46,1027,0,63.7,503.45,0.06
580,Campaign_B,Email,Returning Customer,9538.93,47,984,0,85.68,229.61,0.02
581,Campaign_B,Search Ads,Returning Customer,881.57,60,980,0,56.2,1458.3,1.65
582,Campaign_A,Social Media,Loyal Customer,5401.81,49,1014,0,32.78,670.96,0.12
583,Campaign_D,Email,New Customer,3193.97,62,992,0,14.53,419.02,0.13
584,Campaign_B,Social Media,New Customer,2331.4,49,1027,1,10.95,969.42,0.42
585,Campaign_B,Email,New Customer,5107.53,47,1018,0,93.32,166.4,0.03
586,Campaign_C,Email,Returning Customer,6100.28,61,1018,0,23.01,815.11,0.13
587,Campaign_B,Email,New Customer,196.75,44,1030,1,54.93,861.18,4.38
588,Campaign_C,Email,Loyal Customer,7824.05,47,1043,0,81.53,293.93,0.04
