date,price,demand,competitor_price,economic_index,promotion,day_of_week,month,year,quarter,week_of_year,demand_moving_avg,price_change,demand_lag_1
2015-08-12,18.13223448,462.9258662,19.35646936,1.016278506,0,2,8,2015,3,33,451.9420128,-0.061766621,431.9857228
2015-08-13,18.65867893,468.7885779,17.83634739,1.071614745,0,3,8,2015,3,33,458.0430585,0.029033623,462.9258662
2015-08-14,19.3954454,461.6555135,17.66395014,0.790360424,0,4,8,2015,3,33,457.3836176,0.039486529,468.7885779
2015-08-15,18.83971891,448.6081441,17.43065123,0.984114023,0,5,8,2015,3,33,455.973494,-0.028652422,461.6555135
2015-08-16,18.22560958,459.2193954,18.62314262,1.107478391,0,6,8,2015,3,33,455.7004139,-0.032596523,448.6081441
2015-08-17,18.36403809,452.3755047,18.75732954,1.051675515,0,0,8,2015,3,34,455.0798178,0.007595275,459.2193954
2015-08-18,19.01901226,446.2786017,18.10679642,0.859218181,0,1,8,2015,3,34,457.1216577,0.03566613,452.3755047
2015-08-19,18.27187946,467.8011287,19.10208112,1.02914479,0,2,8,2015,3,34,457.8181237,-0.03928347,446.2786017
2015-08-20,18.70347781,444.1522819,19.72708233,0.941228078,0,3,8,2015,3,34,454.2986529,0.023620906,467.8011287
2015-08-21,18.57656685,447.8603891,20.13886588,0.932660395,0,4,8,2015,3,34,452.3279208,-0.00678542,444.1522819
2015-08-22,18.18687008,447.7412127,18.49581953,0.871232903,1,5,8,2015,3,34,452.2040735,-0.020977868,447.8603891
2015-08-23,19.54389867,437.1263196,20.63610305,1.085272602,0,6,8,2015,3,34,449.0479198,0.07461584,447.7412127
2015-08-24,18.74851961,457.5003374,19.69756847,1.134803795,0,0,8,2015,3,35,449.7800387,-0.040697052,437.1263196
2015-08-25,17.37900934,474.5273151,16.53720158,1.235616674,0,1,8,2015,3,35,453.8155692,-0.073046315,457.5003374
2015-08-26,18.44522526,455.7590095,17.74514016,0.876297531,0,2,8,2015,3,35,452.0952665,0.061350788,474.5273151
2015-08-27,17.98192905,444.8913845,17.90454344,1.100539596,0,3,8,2015,3,35,452.2008526,-0.025117406,455.7590095
2015-08-28,18.70027949,464.7791913,16.90145834,1.107219527,0,4,8,2015,3,35,454.6178243,0.039948464,444.8913845
2015-08-29,17.83946893,477.5614822,17.1166057,0.965951933,0,5,8,2015,3,35,458.8778628,-0.046031962,464.7791913
2015-08-30,18.14046295,452.7557669,18.0457076,0.932344572,0,6,8,2015,3,35,461.110641,0.016872364,477.5614822
2015-08-31,18.41287143,453.0873295,16.96955749,0.915628188,0,0,8,2015,3,36,460.4802113,0.015016622,452.7557669
2015-09-01,18.556256,462.3273082,17.16927194,0.971567106,0,1,9,2015,3,36,458.7373531,0.007787192,453.0873295
2015-09-02,17.48669393,478.7500298,17.35812034,1.0446646,0,2,9,2015,3,36,462.0217846,-0.057638894,462.3273082
2015-09-03,17.88352738,455.3595909,18.70962127,1.160513651,0,3,9,2015,3,36,463.5172427,0.022693452,478.7500298
2015-09-04,17.77772225,447.7712941,18.9643814,1.135136294,0,4,9,2015,3,36,461.0875431,-0.005916346,455.3595909
2015-09-05,17.65343701,468.0382643,17.8169569,0.863160776,0,5,9,2015,3,36,459.7270834,-0.006991066,447.7712941
2015-09-06,18.82823395,463.8456605,18.73314755,0.945918155,0,6,9,2015,3,36,461.3113539,0.066547774,468.0382643
2015-09-07,18.1139099,459.4908266,17.69468363,1.154866528,0,0,9,2015,3,37,462.2261392,-0.037938983,463.8456605
2015-09-08,17.24740472,458.1816432,16.18823812,0.951893217,0,1,9,2015,3,37,461.6339013,-0.047836452,459.4908266
2015-09-09,18.30372903,468.424105,17.00988237,1.019411094,0,2,9,2015,3,37,460.1587692,0.061245407,458.1816432
2015-09-10,18.87335939,460.9095152,19.97517272,0.854673627,0,3,9,2015,3,37,460.9516155,0.031121,468.424105
2015-09-11,18.29653705,450.8239267,18.16848556,1.140605872,0,4,9,2015,3,37,461.3877059,-0.03056278,460.9095152
2015-09-12,16.98919035,465.5290038,17.97565154,0.83412772,1,5,9,2015,3,37,461.0292401,-0.071453232,450.8239267
2015-09-13,17.47588476,449.0785766,18.18919108,0.861221492,0,6,9,2015,3,37,458.9196567,0.028647298,465.5290038
2015-09-14,18.32114699,465.2173395,17.1995114,1.130684266,0,0,9,2015,3,38,459.73773,0.04836735,449.0785766
2015-09-15,17.30411694,460.8083707,17.33978856,1.217708738,0,1,9,2015,3,38,460.1129768,-0.055511265,465.2173395
2015-09-16,17.85069963,456.3258334,17.65083116,0.996741472,0,2,9,2015,3,38,458.3846523,0.031586858,460.8083707
2015-09-17,17.98753036,459.6532203,17.71366483,1.021216309,0,3,9,2015,3,38,458.2051816,0.007665287,456.3258334
2015-09-18,17.10876374,464.7600811,17.25443135,1.116830556,0,4,9,2015,3,38,460.1960608,-0.048854212,459.6532203
2015-09-19,17.51508109,471.2539535,19.2038218,1.055047392,0,5,9,2015,3,38,461.0139107,0.023749077,464.7600811
2015-09-20,15.89743077,476.2810757,16.89229389,0.988880802,0,6,9,2015,3,38,464.899982,-0.092357569,471.2539535
2015-09-21,16.97970381,463.3700097,18.35068731,0.977757268,1,0,9,2015,3,39,464.6360778,0.068078487,476.2810757
2015-09-22,17.34006569,470.7423041,15.70884959,0.869722845,0,1,9,2015,3,39,466.0552111,0.021223096,463.3700097
2015-09-23,16.81753559,469.6970086,15.60780439,1.049796827,0,2,9,2015,3,39,467.965379,-0.030134263,470.7423041
2015-09-24,18.23334165,454.3140068,16.71911244,1.017410978,0,3,9,2015,3,39,467.2026342,0.084186298,469.6970086
2015-09-25,16.67841154,465.0749052,15.8886254,0.982918052,0,4,9,2015,3,39,467.2476091,-0.085279492,454.3140068
2015-09-26,17.15044947,462.4451383,16.9511355,0.926621201,1,5,9,2015,3,39,465.9892069,0.028302331,465.0749052
2015-09-27,17.41348041,467.6283343,17.9082087,0.936849605,0,6,9,2015,3,39,464.753101,0.015336679,462.4451383
2015-09-28,18.04703962,455.6992469,18.05004,1.088840392,0,0,9,2015,3,40,463.6572777,0.036383261,467.6283343
2015-09-29,16.58742456,462.723046,17.92498111,1.115269075,0,1,9,2015,3,40,462.5116694,-0.080878365,455.6992469
2015-09-30,17.86655516,479.8766903,19.43829731,0.994491105,0,2,9,2015,3,40,463.9659097,0.077114479,462.723046
2015-10-01,17.27037749,472.5230373,16.10815345,0.984054773,0,3,10,2015,4,40,466.5671997,-0.033368361,479.8766903
2015-10-02,16.75546921,458.0479406,17.93811352,0.942037936,1,4,10,2015,4,40,465.5633477,-0.029814536,472.5230373
2015-10-03,17.45891743,467.7978875,17.39509532,1.121184755,1,5,10,2015,4,40,466.3280261,0.0419832,458.0479406
2015-10-04,17.30972181,463.9677777,17.14815104,1.030702337,0,6,10,2015,4,40,465.8050895,-0.008545525,467.7978875
2015-10-05,16.89309829,468.73078,17.85579997,1.064492868,0,0,10,2015,4,41,467.666737,-0.024068759,463.9677777
2015-10-06,17.2118152,464.5410245,15.81125712,1.063649793,1,1,10,2015,4,41,467.9264483,0.018866694,468.73078
2015-10-07,16.96866148,476.2237901,18.26674076,0.997132628,0,2,10,2015,4,41,467.4046054,-0.01412714,464.5410245
2015-10-08,17.20318162,466.5530087,17.79106028,0.91146679,0,3,10,2015,4,41,466.5517441,0.01382078,476.2237901
2015-10-09,17.46329717,461.1154435,18.77395816,0.928489495,0,4,10,2015,4,41,466.9899588,0.0151202,466.5530087
2015-10-10,17.91175685,469.8541039,19.68314927,1.140991374,0,5,10,2015,4,41,467.283704,0.025680126,461.1154435
2015-10-11,16.48706834,468.8247227,16.54643647,0.955734399,0,6,10,2015,4,41,467.9775533,-0.079539295,469.8541039
2015-10-12,18.16043463,459.2741263,16.68312758,0.987366608,0,0,10,2015,4,42,466.6266028,0.101495685,468.8247227
2015-10-13,16.10653308,471.4014446,15.03230419,0.915063797,0,1,10,2015,4,42,467.6066628,-0.113097599,459.2741263
2015-10-14,16.99606343,462.8079202,16.39650432,0.906996208,0,2,10,2015,4,42,465.69011,0.055227922,471.4014446
2015-10-15,17.35621618,461.9640363,15.98005201,0.951786371,0,3,10,2015,4,42,465.0345425,0.021190363,462.8079202
2015-10-16,17.19338015,456.7455992,18.27773853,1.197643599,1,4,10,2015,4,42,464.410279,-0.009382001,461.9640363
2015-10-17,16.7330884,457.327012,16.05328275,1.094706629,0,5,10,2015,4,42,462.6206945,-0.026771452,456.7455992
2015-10-18,16.93266036,453.7778857,18.5442642,0.976324013,1,6,10,2015,4,42,460.4711463,0.011926786,457.327012
2015-10-19,16.78323563,450.5117332,17.46326358,1.13739059,0,0,10,2015,4,43,459.2193759,-0.008824645,453.7778857
2015-10-20,16.72880135,455.8255077,15.63617766,1.013973033,0,1,10,2015,4,43,456.994242,-0.003243372,450.5117332
2015-10-21,17.44276697,459.2272209,17.35919046,1.164736935,0,2,10,2015,4,43,456.4827136,0.042678827,455.8255077
2015-10-22,17.19169177,463.1715784,17.07782852,1.250575975,1,3,10,2015,4,43,456.6552196,-0.01439423,459.2272209
2015-10-23,16.66268444,461.9857098,16.63772927,1.132319124,0,4,10,2015,4,43,457.4038068,-0.030771104,463.1715784
2015-10-24,17.45563248,437.0882406,17.58023487,1.039058056,0,5,10,2015,4,43,454.5125537,0.047588253,461.9857098
2015-10-25,17.15691453,477.7941769,15.54818986,1.099633958,1,6,10,2015,4,43,457.9434525,-0.017112984,437.0882406
2015-10-26,17.40786759,471.5659085,18.05648866,1.031310102,0,0,10,2015,4,44,460.9511918,0.014626935,477.7941769
2015-10-27,17.31516272,465.5279043,17.27080742,0.846303154,0,1,10,2015,4,44,462.3372485,-0.005325458,471.5659085
2015-10-28,16.58550283,483.6973048,17.55066432,0.964540459,0,2,10,2015,4,44,465.8329748,-0.042139939,465.5279043
2015-10-29,16.7203022,454.0766754,17.77485023,0.934943851,0,3,10,2015,4,44,464.5337029,0.008127542,483.6973048
2015-10-30,17.37517217,479.3522595,16.43877244,0.962523916,0,4,10,2015,4,44,467.0146386,0.039166156,454.0766754
2015-10-31,17.30858312,451.0549846,15.74535132,1.209670174,0,5,10,2015,4,44,469.0098877,-0.003832425,479.3522595
2015-11-01,16.99555932,464.5559297,17.68637393,1.142618015,0,6,11,2015,4,44,467.1187095,-0.018084888,451.0549846
2015-11-02,17.06802481,448.9622942,18.69891824,1.07459153,0,0,11,2015,4,45,463.8896218,0.00426379,464.5559297
2015-11-03,17.65228262,458.8189064,17.46396096,1.111837355,0,1,11,2015,4,45,462.9311935,0.034231132,448.9622942
2015-11-04,16.72249055,467.0733245,15.91851605,0.841491722,0,2,11,2015,4,45,460.5563392,-0.052672625,458.8189064
2015-11-05,17.29738686,458.6791596,16.10965105,1.103621452,0,3,11,2015,4,45,461.2138369,0.03437863,467.0733245
2015-11-06,16.92903824,469.0936208,16.20936992,1.124865522,1,4,11,2015,4,45,459.7483171,-0.021295044,458.6791596
2015-11-07,16.92832328,462.833766,16.34571658,0.807028382,0,5,11,2015,4,45,461.4310002,-4.22e-05,469.0936208
2015-11-08,17.5943128,453.1728914,17.32643848,1.107626786,0,6,11,2015,4,45,459.8048519,0.03934173,462.833766
2015-11-09,17.4661223,453.2513919,18.00899427,0.888795756,0,0,11,2015,4,46,460.4175801,-0.007285905,453.1728914
2015-11-10,17.46938588,466.8920525,16.67684546,0.834302595,0,1,11,2015,4,46,461.5708867,0.000186852,453.2513919
2015-11-11,17.72531229,450.8437486,16.13349687,1.164034962,0,2,11,2015,4,46,459.2523758,0.014649995,466.8920525
2015-11-12,17.09373908,469.5691341,16.66051061,0.930798246,1,3,11,2015,4,46,460.8080865,-0.035631147,450.8437486
2015-11-13,17.43559773,470.8071868,18.67572071,0.960008486,0,4,11,2015,4,46,461.0528816,0.019999056,469.5691341
2015-11-14,16.95158895,444.185425,16.94600004,1.130663625,0,5,11,2015,4,46,458.3888329,-0.027759804,470.8071868
2015-11-15,17.2816206,470.4223184,18.88806391,1.001279353,0,6,11,2015,4,46,460.8530368,0.019469069,444.185425
2015-11-16,17.06799185,480.6342777,17.0803543,1.013886653,0,0,11,2015,4,47,464.7648776,-0.012361616,470.4223184
2015-11-17,17.19579483,461.7781344,16.42507523,1.01179451,0,1,11,2015,4,47,464.0343178,0.007487874,480.6342777
2015-11-18,17.45981283,463.7941233,16.38887679,1.066863087,0,2,11,2015,4,47,465.8843714,0.015353638,461.7781344
2015-11-19,16.76876176,471.4920838,17.42114875,1.009569779,0,3,11,2015,4,47,466.1590785,-0.039579523,463.7941233
2015-11-20,18.24039999,450.8707346,18.37312183,1.043715838,0,4,11,2015,4,47,463.3110139,0.087760697,471.4920838
2015-11-21,16.70822433,462.9691864,17.05575181,0.982047428,1,5,11,2015,4,47,465.9944084,-0.083999016,450.8707346
2015-11-22,16.62185361,448.2944262,17.46998963,1.067685209,0,6,11,2015,4,47,462.8332809,-0.005169354,462.9691864
2015-11-23,17.8264021,456.656454,18.63181129,1.063987564,0,0,11,2015,4,48,459.4078775,0.07246776,448.2944262
2015-11-24,17.66225606,460.9266253,16.0492092,1.222491854,0,1,11,2015,4,48,459.2862334,-0.009208029,456.656454
2015-11-25,17.59823729,461.2801534,18.66318373,0.994678185,0,2,11,2015,4,48,458.9270948,-0.003624609,460.9266253
2015-11-26,17.62077253,466.5112764,17.73602403,1.014486739,0,3,11,2015,4,48,458.2155509,0.001280539,461.2801534
2015-11-27,17.32156347,449.454499,16.94640795,1.056885733,0,4,11,2015,4,48,458.0132315,-0.016980473,466.5112764
2015-11-28,16.90080623,453.8279558,17.02762794,1.129546875,0,5,11,2015,4,48,456.7073414,-0.02429095,449.454499
2015-11-29,17.40973638,475.4104386,17.8012864,0.924044805,0,6,11,2015,4,48,460.5810575,0.030112773,453.8279558
2015-11-30,17.05630252,456.5635255,15.86067724,1.043660983,0,0,11,2015,4,49,460.567782,-0.020300931,475.4104386
2015-12-01,17.90613542,455.6605457,17.6103812,0.782620737,0,1,12,2015,4,49,459.8154849,0.049825154,456.5635255
2015-12-02,17.3693761,455.5147616,16.79822311,1.006350159,0,2,12,2015,4,49,458.9918575,-0.02997628,455.6605457
2015-12-03,17.05511647,449.3785104,16.5448579,1.140876063,0,3,12,2015,4,49,456.5443195,-0.018092741,455.5147616
2015-12-04,17.33275732,472.2798722,15.91609886,0.961089127,0,4,12,2015,4,49,459.8050871,0.016279036,449.3785104
2015-12-05,17.72611972,448.6365332,16.52018871,1.051487142,0,5,12,2015,4,49,459.0634553,0.022694739,472.2798722
2015-12-06,17.26460758,444.7823522,16.09694025,0.981012833,1,6,12,2015,4,49,454.6880144,-0.026035712,448.6365332
2015-12-07,17.16278102,451.8893635,16.72761782,0.948063181,0,0,12,2015,4,50,454.020277,-0.005897995,444.7823522
2015-12-08,17.7237549,433.4055961,19.12212919,1.13125201,0,1,12,2015,4,50,450.8409985,0.032685489,451.8893635
2015-12-09,17.75300647,446.5926228,16.70922688,0.929677551,0,2,12,2015,4,50,449.5664072,0.001650416,433.4055961
2015-12-10,17.40624824,444.9854486,17.11449344,1.06359996,0,3,12,2015,4,50,448.9388269,-0.019532367,446.5926228
2015-12-11,17.45397486,460.4281872,16.79634196,1.065238602,0,4,12,2015,4,50,447.2457291,0.002741925,444.9854486
2015-12-12,17.83586337,445.4344758,18.86100927,0.949323499,0,5,12,2015,4,50,446.7882923,0.021879744,460.4281872
2015-12-13,17.02670332,464.9149849,15.49473057,1.050171986,0,6,12,2015,4,50,449.6643827,-0.045367024,445.4344758
2015-12-14,17.07847578,469.5838246,16.04196052,0.941208687,0,0,12,2015,4,51,452.1921629,0.003040662,464.9149849
2015-12-15,17.45499504,461.3474246,16.44484495,1.086982668,1,1,12,2015,4,51,456.1838526,0.022046421,469.5838246
2015-12-16,17.74004248,449.7742226,19.48907869,0.903408919,0,2,12,2015,4,51,456.6383669,0.016330422,461.3474246
2015-12-17,18.03530013,451.6790294,18.29058987,1.00104295,1,3,12,2015,4,51,457.5945927,0.016643571,449.7742226
2015-12-18,18.65112797,431.753366,17.30436085,1.009826344,0,4,12,2015,4,51,453.4981897,0.034145694,451.6790294
2015-12-19,18.37639811,446.8519514,17.53916625,1.146499054,0,5,12,2015,4,51,453.7006862,-0.014729933,431.753366
2015-12-20,17.90222398,441.7675293,16.71287933,1.049307838,0,6,12,2015,4,51,450.3939069,-0.025803431,446.8519514
2015-12-21,18.00780806,456.5969809,16.65579829,1.130904889,0,0,12,2015,4,52,448.5386435,0.005897819,441.7675293
2015-12-22,17.55166368,477.4701189,18.59487149,1.090972655,0,1,12,2015,4,52,450.8418855,-0.025330366,456.5969809
2015-12-23,18.07976451,453.9069035,18.06440622,1.09043386,0,2,12,2015,4,52,451.4322685,0.030088363,477.4701189
2015-12-24,17.98125607,429.2948721,18.45312069,1.002510251,0,3,12,2015,4,52,448.2345317,-0.005448547,453.9069035
2015-12-25,18.32397156,443.6838941,17.70554209,1.137894169,0,4,12,2015,4,52,449.9388929,0.019059597,429.2948721
2015-12-26,17.78647714,451.0105405,17.97748642,1.000286549,0,5,12,2015,4,52,450.5329771,-0.029332856,443.6838941
2015-12-27,18.49769038,446.9035737,17.60080779,0.863021052,0,6,12,2015,4,52,451.2666977,0.039986178,451.0105405
2015-12-28,19.04274593,435.7955038,18.31164264,1.014624894,0,0,12,2015,4,53,448.2950581,0.029466141,446.9035737
2015-12-29,18.26078111,449.263777,18.81677787,1.081551261,0,1,12,2015,4,53,444.2655807,-0.041063659,435.7955038
2015-12-30,18.55521755,432.7095644,17.25765165,0.875641058,0,2,12,2015,4,53,441.2373894,0.016123978,449.263777
2015-12-31,18.7390403,434.5607702,19.17836533,0.947893404,0,3,12,2015,4,53,441.9896605,0.009906796,432.7095644
2016-01-01,18.23336103,452.7891398,19.51784595,0.913444806,0,4,1,2016,1,53,443.2904099,-0.026985334,434.5607702
2016-01-02,18.58640695,434.2007305,17.17541327,1.115275371,0,5,1,2016,1,53,440.8890085,0.019362635,452.7891398
2016-01-03,18.52142284,449.8543559,19.99373253,1.203989934,0,6,1,2016,1,53,441.3105488,-0.003496324,434.2007305
2016-01-04,18.60509708,430.1477234,17.04020629,1.015833765,0,0,1,2016,1,1,440.5037231,0.0045177,449.8543559
2016-01-05,18.21124281,463.246928,17.66093266,1.090056727,0,1,1,2016,1,1,442.5013161,-0.021169159,430.1477234
2016-01-06,18.65183752,435.4385857,19.06407788,1.087555637,0,2,1,2016,1,1,442.8911762,0.024193555,463.246928
2016-01-07,18.93075204,439.334197,19.15570525,1.192483405,1,3,1,2016,1,1,443.5730943,0.014953729,435.4385857
2016-01-08,19.44982048,442.0643731,17.87979624,0.97194843,1,4,1,2016,1,1,442.0409848,0.027419325,439.334197
2016-01-09,19.2466947,433.9016681,20.3973128,1.015315834,0,5,1,2016,1,1,441.9982616,-0.010443581,442.0643731
2016-01-10,19.88676541,437.5687588,21.76866311,1.003326875,0,6,1,2016,1,1,440.2431763,0.033256136,433.9016681
2016-01-11,18.46990891,448.7510295,17.29237202,1.045040474,0,0,1,2016,1,2,442.9007915,-0.071246201,437.5687588
2016-01-12,19.33343445,448.0630518,20.86128219,1.288035441,0,1,1,2016,1,2,440.7316663,0.046753102,448.7510295
2016-01-13,19.03290871,447.6502205,19.24915849,1.040784882,1,2,1,2016,1,2,442.4761856,-0.015544354,448.0630518
2016-01-14,20.08036403,432.5541849,21.83110579,0.952332715,0,3,1,2016,1,2,441.5076124,0.055033907,447.6502205
2016-01-15,18.62578865,439.8517994,17.41915775,0.922454068,0,4,1,2016,1,2,441.1915304,-0.0724377,432.5541849
2016-01-16,18.6547915,464.4357791,19.74431114,1.163268301,0,5,1,2016,1,2,445.5535463,0.001557134,439.8517994
2016-01-17,18.81989908,449.3882857,17.16292582,0.95217836,0,6,1,2016,1,2,447.2420501,0.00885068,464.4357791
2016-01-18,18.1028078,434.0255122,19.49019412,1.104562516,0,0,1,2016,1,3,445.1384048,-0.038102823,449.3882857
2016-01-19,18.94724453,439.7890111,19.60721277,0.970334697,0,1,1,2016,1,3,443.956399,0.046646727,434.0255122
2016-01-20,18.87611703,435.5595762,18.38629985,0.911734567,0,2,1,2016,1,3,442.2291641,-0.003753976,439.7890111
2016-01-21,19.37662525,434.8200501,18.17708357,1.09902381,0,3,1,2016,1,3,442.5528591,0.026515423,435.5595762
2016-01-22,19.51822374,422.9340692,20.7538565,0.975529374,0,4,1,2016,1,3,440.1360405,0.007307696,434.8200501
2016-01-23,20.33150963,426.8056838,20.75132001,1.081246434,0,5,1,2016,1,3,434.7603126,0.041668028,422.9340692
2016-01-24,19.91486428,450.8847388,19.35890441,1.088732174,0,6,1,2016,1,3,434.9740916,-0.020492593,426.8056838
2016-01-25,19.19756697,441.9061918,18.98192387,1.093530415,0,0,1,2016,1,4,436.099903,-0.036018187,450.8847388
2016-01-26,19.08330474,411.5336193,20.32960735,1.012189032,0,1,1,2016,1,4,432.0634184,-0.005951912,441.9061918
2016-01-27,19.82508031,444.6608258,19.18642405,1.107722266,0,2,1,2016,1,4,433.363597,0.038870394,411.5336193
2016-01-28,18.96571664,447.4426914,17.40913457,0.946949288,0,3,1,2016,1,4,435.1668314,-0.043347298,444.6608258
2016-01-29,20.58836748,424.5950369,22.28189318,0.793894905,0,4,1,2016,1,4,435.4041125,0.085557054,447.4426914
2016-01-30,20.3092438,436.5096626,19.85165111,1.110093158,0,5,1,2016,1,4,436.7903952,-0.013557349,424.5950369
2016-01-31,19.53189077,424.3820995,18.93963506,1.056063001,0,6,1,2016,1,4,433.0043039,-0.038275823,436.5096626
2016-02-01,18.95692382,430.8994589,17.83618904,0.978596136,0,0,2,2016,1,5,431.4319135,-0.029437342,424.3820995
2016-02-02,20.53748579,442.4345596,22.16989787,0.892588694,0,1,2,2016,1,5,435.8463335,0.0833765,430.8994589
2016-02-03,19.85037261,427.9160613,18.72884773,0.836146151,0,2,2,2016,1,5,433.4542243,-0.033456538,442.4345596
2016-02-04,20.57366641,408.0670959,21.13603881,1.045078325,0,3,2,2016,1,5,427.8291392,0.036437291,427.9160613
2016-02-05,19.20467131,432.7227055,20.66716469,1.204882597,0,4,2,2016,1,5,428.9902348,-0.066541134,408.0670959
2016-02-06,19.74932405,429.5917797,17.91229571,1.026248269,0,5,2,2016,1,5,428.0019658,0.02836043,432.7227055
2016-02-07,20.09874774,440.3582705,21.42040805,1.004070482,0,6,2,2016,1,5,430.2842759,0.017692944,429.5917797
2016-02-08,20.16670679,427.9210535,19.80612374,1.037867246,0,0,2,2016,1,6,429.8587894,0.003381258,440.3582705
2016-02-09,19.96523902,424.310975,20.59603905,1.258324552,0,1,2,2016,1,6,427.2697059,-0.009990118,427.9210535
2016-02-10,20.54870503,435.8006799,20.02432083,1.115694473,1,2,2,2016,1,6,428.39608,0.029224093,424.310975
