transaction_id,products,total_price,discount,effective_price
380,"['Charger', 'Tablet']",425,0,425.0
381,"['Backpack', 'Mouse', 'Keyboard', 'Headphones']",220,0,220.0
382,"['Mouse', 'Keyboard', 'Tablet']",480,5,456.0
383,"['Keyboard', 'Backpack']",110,5,104.5
384,"['USB Drive', 'Smartphone', 'Charger', 'Headphones']",825,15,701.25
385,"['Keyboard', 'Backpack', 'Charger']",135,10,121.5
386,"['USB Drive', 'Tablet', 'Charger', 'Mouse', 'Headphones']",555,10,499.5
387,"['Keyboard', 'Monitor', 'Backpack', 'Smartphone', 'Tablet']",1510,0,1510.0
388,"['Mouse', 'Tablet', 'Backpack']",490,0,490.0
389,"['USB Drive', 'Headphones', 'Mouse']",130,10,117.0
390,"['Smartphone', 'Charger']",725,10,652.5
391,"['Smartphone', 'Charger', 'Backpack', 'USB Drive']",805,20,644.0
392,"['Headphones', 'Backpack', 'Tablet']",540,0,540.0
393,"['Mouse', 'USB Drive', 'Laptop', 'Backpack']",1110,0,1110.0
394,"['Laptop', 'Tablet', 'Smartphone', 'Mouse']",2130,10,1917.0
395,"['Charger', 'Headphones', 'Keyboard', 'Monitor', 'USB Drive']",475,0,475.0
396,"['Backpack', 'Monitor']",360,15,306.0
397,"['Keyboard', 'Mouse', 'Monitor', 'USB Drive']",400,15,340.0
398,"['Tablet', 'Keyboard', 'Charger', 'Mouse']",505,0,505.0
399,"['Tablet', 'Mouse', 'Keyboard', 'Charger']",505,10,454.5
400,"['Monitor', 'Laptop', 'Keyboard']",1350,10,1215.0
401,"['Keyboard', 'Laptop']",1050,0,1050.0
402,"['Laptop', 'USB Drive', 'Backpack', 'Smartphone', 'Charger']",1805,15,1534.25
403,"['Backpack', 'USB Drive', 'Monitor']",380,5,361.0
404,"['Tablet', 'Mouse', 'Laptop']",1430,10,1287.0
405,"['Laptop', 'Keyboard', 'Mouse']",1080,0,1080.0
406,"['Headphones', 'Smartphone', 'Charger']",805,15,684.25
407,"['Mouse', 'Headphones', 'Keyboard', 'USB Drive', 'Monitor']",480,0,480.0
408,"['Mouse', 'Laptop']",1030,0,1030.0
409,"['Tablet', 'Mouse', 'USB Drive', 'Keyboard']",500,15,425.0
410,"['Laptop', 'Charger', 'Keyboard', 'Backpack', 'Mouse']",1165,0,1165.0
411,"['Charger', 'Tablet']",425,0,425.0
412,"['Keyboard', 'Monitor']",350,20,280.0
413,"['Backpack', 'Headphones', 'Mouse']",170,20,136.0
414,"['Monitor', 'Smartphone']",1000,5,950.0
415,"['Keyboard', 'Monitor', 'Smartphone', 'Mouse']",1080,5,1026.0
416,"['Mouse', 'Laptop', 'Keyboard']",1080,0,1080.0
417,"['Laptop', 'Keyboard', 'Smartphone', 'Tablet', 'Charger']",2175,0,2175.0
418,"['Smartphone', 'Laptop', 'USB Drive', 'Mouse', 'Tablet']",2150,0,2150.0
419,"['Backpack', 'USB Drive', 'Keyboard', 'Monitor', 'Smartphone']",1130,5,1073.5
420,"['USB Drive', 'Laptop', 'Monitor']",1320,10,1188.0
421,"['Mouse', 'Smartphone', 'Monitor']",1030,10,927.0
422,"['Mouse', 'Laptop']",1030,10,927.0
423,"['Tablet', 'Keyboard', 'Mouse', 'Charger']",505,0,505.0
424,"['Laptop', 'Charger', 'Mouse', 'Monitor', 'Backpack']",1415,0,1415.0
425,"['Laptop', 'Headphones', 'Smartphone', 'Tablet']",2180,0,2180.0
426,"['Charger', 'Backpack', 'Tablet', 'Laptop']",1485,5,1410.75
427,"['Headphones', 'Keyboard', 'Backpack', 'Charger']",215,0,215.0
428,"['Laptop', 'Backpack', 'USB Drive']",1080,15,918.0
429,"['Backpack', 'Monitor']",360,0,360.0
430,"['Backpack', 'Headphones', 'Charger', 'Mouse']",195,0,195.0
431,"['Monitor', 'Charger', 'Laptop', 'Smartphone']",2025,0,2025.0
432,"['Charger', 'Mouse']",55,10,49.5
433,"['Mouse', 'Smartphone', 'Headphones']",810,5,769.5
434,"['Laptop', 'Monitor', 'Charger', 'Smartphone', 'Backpack']",2085,0,2085.0
435,"['Headphones', 'Tablet', 'Charger', 'Mouse']",535,0,535.0
436,"['Charger', 'Backpack']",85,10,76.5
437,"['Charger', 'Headphones']",105,0,105.0
438,"['Laptop', 'Tablet', 'Smartphone', 'Headphones', 'Backpack']",2240,10,2016.0
439,"['USB Drive', 'Keyboard', 'Laptop', 'Mouse']",1100,10,990.0
440,"['Keyboard', 'Charger', 'Monitor', 'Mouse', 'Headphones']",485,0,485.0
441,"['Charger', 'Backpack', 'Mouse', 'Headphones', 'USB Drive']",215,0,215.0
442,"['Keyboard', 'Backpack', 'Mouse']",140,20,112.0
443,"['Charger', 'Tablet', 'Backpack', 'Monitor', 'Headphones']",865,0,865.0
444,"['Keyboard', 'USB Drive', 'Laptop']",1070,0,1070.0
445,"['Backpack', 'Mouse', 'Charger', 'Keyboard', 'USB Drive']",185,10,166.5
446,"['Mouse', 'Backpack', 'Charger', 'Keyboard', 'Smartphone']",865,15,735.25
447,"['Smartphone', 'Mouse', 'Keyboard', 'Headphones', 'Backpack']",920,20,736.0
448,"['USB Drive', 'Tablet', 'Mouse', 'Charger']",475,10,427.5
449,"['Keyboard', 'Smartphone', 'Backpack', 'Tablet', 'Laptop']",2210,0,2210.0
450,"['Smartphone', 'Backpack', 'USB Drive', 'Tablet', 'Mouse']",1210,0,1210.0
451,"['Backpack', 'Smartphone']",760,10,684.0
452,"['Monitor', 'Headphones', 'Tablet']",780,5,741.0
453,"['Laptop', 'Backpack', 'USB Drive', 'Charger', 'Keyboard']",1155,0,1155.0
454,"['Laptop', 'Monitor']",1300,15,1105.0
455,"['Monitor', 'Keyboard', 'Mouse']",380,0,380.0
456,"['Monitor', 'USB Drive', 'Backpack']",380,0,380.0
457,"['Smartphone', 'Laptop', 'Mouse', 'USB Drive', 'Headphones']",1830,0,1830.0
458,"['Laptop', 'Keyboard', 'Tablet', 'USB Drive']",1470,0,1470.0
459,"['Smartphone', 'Keyboard']",750,0,750.0
460,"['Keyboard', 'Smartphone']",750,0,750.0
461,"['Charger', 'Laptop', 'USB Drive']",1045,0,1045.0
462,"['Tablet', 'Laptop', 'Headphones']",1480,5,1406.0
463,"['USB Drive', 'Backpack', 'Laptop', 'Monitor']",1380,10,1242.0
464,"['Headphones', 'Mouse', 'Monitor', 'Tablet', 'Smartphone']",1510,5,1434.5
465,"['Tablet', 'Backpack', 'Laptop', 'Keyboard', 'Headphones']",1590,20,1272.0
466,"['Mouse', 'USB Drive', 'Tablet']",450,0,450.0
467,"['Smartphone', 'Backpack', 'Headphones', 'USB Drive', 'Laptop']",1860,0,1860.0
468,"['Headphones', 'Mouse', 'USB Drive', 'Keyboard']",180,15,153.0
469,"['Keyboard', 'Monitor']",350,0,350.0
470,"['Charger', 'Smartphone', 'Tablet', 'Backpack', 'Headphones']",1265,20,1012.0
471,"['Headphones', 'USB Drive', 'Mouse']",130,0,130.0
472,"['Charger', 'Backpack']",85,20,68.0
473,"['Backpack', 'USB Drive']",80,0,80.0
474,"['Charger', 'Smartphone', 'Tablet', 'Laptop']",2125,15,1806.25
475,"['USB Drive', 'Laptop', 'Tablet', 'Backpack']",1480,5,1406.0
476,"['Headphones', 'Charger', 'Smartphone', 'Keyboard', 'Tablet']",1255,20,1004.0
477,"['Keyboard', 'Mouse', 'Monitor']",380,0,380.0
478,"['Smartphone', 'USB Drive', 'Headphones']",800,5,760.0
479,"['Backpack', 'Headphones', 'Tablet', 'Mouse']",570,20,456.0
480,"['USB Drive', 'Smartphone']",720,5,684.0
481,"['Tablet', 'Keyboard']",450,5,427.5
482,"['Keyboard', 'Mouse', 'Backpack']",140,5,133.0
483,"['Smartphone', 'Backpack', 'USB Drive', 'Monitor']",1080,0,1080.0
484,"['Mouse', 'Smartphone']",730,5,693.5
485,"['Tablet', 'Smartphone', 'Keyboard', 'Monitor']",1450,5,1377.5
486,"['Charger', 'Tablet', 'Mouse']",455,15,386.75
487,"['Charger', 'Tablet', 'Keyboard', 'Monitor']",775,0,775.0
488,"['Tablet', 'Laptop', 'Headphones', 'Charger']",1505,0,1505.0
489,"['Laptop', 'Headphones']",1080,20,864.0
490,"['Tablet', 'USB Drive', 'Charger', 'Headphones']",525,15,446.25
491,"['Keyboard', 'Laptop', 'USB Drive', 'Monitor']",1370,0,1370.0
492,"['Tablet', 'Charger', 'Laptop', 'Backpack', 'Headphones']",1565,5,1486.75
493,"['USB Drive', 'Laptop', 'Monitor']",1320,0,1320.0
494,"['USB Drive', 'Tablet', 'Smartphone', 'Headphones', 'Mouse']",1230,0,1230.0
495,"['Tablet', 'Keyboard']",450,0,450.0
496,"['Charger', 'Laptop', 'Monitor', 'Smartphone', 'USB Drive']",2045,0,2045.0
497,"['Smartphone', 'Monitor', 'Headphones']",1080,5,1026.0
498,"['USB Drive', 'Smartphone', 'Backpack']",780,0,780.0
499,"['USB Drive', 'Laptop']",1020,20,816.0
500,"['Keyboard', 'Backpack']",110,20,88.0
501,"['Keyboard', 'Mouse']",80,5,76.0
502,"['Keyboard', 'Charger', 'Tablet', 'Backpack']",535,5,508.25
503,"['Headphones', 'Laptop', 'Tablet']",1480,0,1480.0
504,"['Mouse', 'Keyboard', 'Monitor', 'Backpack']",440,10,396.0
505,"['Backpack', 'Monitor', 'Laptop']",1360,5,1292.0
506,"['Monitor', 'USB Drive', 'Charger', 'Smartphone']",1045,0,1045.0
507,"['Keyboard', 'USB Drive', 'Tablet']",470,15,399.5
508,"['Charger', 'Laptop', 'Mouse', 'Headphones', 'Backpack']",1195,10,1075.5
509,"['Keyboard', 'Charger', 'Smartphone']",775,15,658.75
510,"['Keyboard', 'Monitor', 'Charger']",375,10,337.5
511,"['Smartphone', 'Headphones', 'Keyboard', 'Charger']",855,5,812.25
512,"['Backpack', 'Monitor', 'Tablet']",760,0,760.0
513,"['Backpack', 'Keyboard', 'Headphones', 'Charger', 'Tablet']",615,15,522.75
514,"['Headphones', 'Laptop', 'USB Drive', 'Tablet']",1500,15,1275.0
515,"['Laptop', 'Charger', 'Monitor', 'Mouse', 'Keyboard']",1405,0,1405.0
516,"['Mouse', 'Keyboard', 'Laptop']",1080,0,1080.0
517,"['USB Drive', 'Monitor', 'Tablet']",720,0,720.0
518,"['Headphones', 'Tablet', 'Smartphone', 'Charger', 'Mouse']",1235,10,1111.5
519,"['Keyboard', 'Charger', 'Backpack']",135,20,108.0
520,"['Tablet', 'Backpack']",460,0,460.0
521,"['USB Drive', 'Backpack']",80,5,76.0
522,"['Backpack', 'Charger', 'Headphones']",165,0,165.0
523,"['Laptop', 'USB Drive']",1020,20,816.0
524,"['Smartphone', 'Charger']",725,10,652.5
525,"['USB Drive', 'Mouse']",50,10,45.0
526,"['Smartphone', 'Tablet']",1100,0,1100.0
527,"['Mouse', 'Laptop']",1030,0,1030.0
528,"['USB Drive', 'Smartphone', 'Headphones']",800,0,800.0
529,"['Charger', 'Smartphone']",725,0,725.0
530,"['Headphones', 'USB Drive', 'Mouse', 'Tablet']",530,15,450.5
531,"['Laptop', 'Tablet', 'Keyboard', 'Headphones', 'Mouse']",1560,10,1404.0
532,"['Laptop', 'Monitor']",1300,20,1040.0
533,"['Tablet', 'Laptop', 'Backpack', 'Monitor', 'Headphones']",1840,20,1472.0
534,"['Headphones', 'Monitor', 'Tablet']",780,5,741.0
535,"['Headphones', 'Laptop', 'Backpack', 'Smartphone']",1840,10,1656.0
536,"['Charger', 'USB Drive', 'Headphones', 'Monitor', 'Tablet']",825,15,701.25
537,"['USB Drive', 'Mouse', 'Keyboard']",100,10,90.0
538,"['Monitor', 'Backpack']",360,0,360.0
539,"['Headphones', 'Mouse']",110,0,110.0
540,"['USB Drive', 'Tablet']",420,0,420.0
541,"['Laptop', 'Smartphone']",1700,20,1360.0
542,"['Keyboard', 'Mouse', 'Backpack', 'Laptop', 'Charger']",1165,5,1106.75
543,"['Laptop', 'Backpack', 'Tablet']",1460,0,1460.0
544,"['Smartphone', 'USB Drive']",720,5,684.0
545,"['Smartphone', 'Backpack', 'Laptop', 'Keyboard', 'Headphones']",1890,5,1795.5
546,"['Backpack', 'USB Drive', 'Keyboard', 'Monitor']",430,0,430.0
547,"['Smartphone', 'Tablet', 'Backpack', 'Charger', 'Headphones']",1265,0,1265.0
548,"['Smartphone', 'Mouse']",730,5,693.5
549,"['Tablet', 'Backpack', 'Keyboard', 'Mouse']",540,5,513.0
550,"['USB Drive', 'Headphones', 'Laptop', 'Mouse']",1130,10,1017.0
551,"['USB Drive', 'Tablet', 'Backpack', 'Laptop', 'Keyboard']",1530,5,1453.5
552,"['USB Drive', 'Headphones', 'Laptop']",1100,15,935.0
553,"['Mouse', 'USB Drive', 'Headphones', 'Laptop']",1130,5,1073.5
554,"['Backpack', 'Keyboard']",110,5,104.5
555,"['Smartphone', 'USB Drive', 'Tablet', 'Headphones']",1200,15,1020.0
556,"['USB Drive', 'Monitor', 'Tablet', 'Charger', 'Keyboard']",795,0,795.0
557,"['Keyboard', 'Laptop', 'Backpack', 'Monitor', 'USB Drive']",1430,0,1430.0
558,"['Tablet', 'Mouse', 'Monitor', 'Charger']",755,0,755.0
559,"['Charger', 'USB Drive']",45,10,40.5
560,"['Charger', 'Mouse', 'Tablet']",455,5,432.25
561,"['Mouse', 'Headphones', 'Keyboard']",160,10,144.0
562,"['Charger', 'Keyboard', 'Mouse', 'Smartphone', 'USB Drive']",825,0,825.0
563,"['Tablet', 'Backpack']",460,0,460.0
564,"['Smartphone', 'Keyboard', 'Headphones', 'Tablet', 'Monitor']",1530,0,1530.0
565,"['Monitor', 'Charger']",325,0,325.0
566,"['Monitor', 'Headphones', 'Backpack']",440,5,418.0
567,"['Charger', 'Mouse']",55,0,55.0
568,"['Laptop', 'Monitor', 'Tablet', 'Backpack', 'Smartphone']",2460,0,2460.0
569,"['Smartphone', 'Charger', 'Backpack', 'USB Drive']",805,15,684.25
570,"['Headphones', 'Backpack', 'Tablet']",540,0,540.0
571,"['Monitor', 'USB Drive', 'Laptop']",1320,5,1254.0
572,"['Charger', 'Backpack', 'Keyboard', 'Headphones']",215,10,193.5
573,"['Mouse', 'USB Drive']",50,0,50.0
574,"['Tablet', 'Laptop', 'Smartphone']",2100,5,1995.0
575,"['Headphones', 'Keyboard', 'Charger', 'Mouse', 'Laptop']",1185,15,1007.25
576,"['Keyboard', 'Laptop', 'Charger', 'USB Drive']",1095,15,930.75
577,"['Laptop', 'USB Drive']",1020,0,1020.0
578,"['Smartphone', 'Mouse', 'Charger', 'Tablet', 'Headphones']",1235,15,1049.75
579,"['Laptop', 'Tablet', 'Charger', 'Backpack']",1485,0,1485.0
580,"['Laptop', 'Monitor', 'Smartphone', 'Charger']",2025,0,2025.0
581,"['Smartphone', 'USB Drive', 'Monitor', 'Keyboard', 'Tablet']",1470,0,1470.0
582,"['Monitor', 'Charger']",325,20,260.0
583,"['Keyboard', 'Monitor', 'Smartphone', 'Laptop', 'Backpack']",2110,0,2110.0
584,"['Keyboard', 'Headphones']",130,0,130.0
585,"['USB Drive', 'Mouse', 'Smartphone', 'Headphones', 'Keyboard']",880,5,836.0
586,"['Laptop', 'Charger', 'Mouse', 'Keyboard', 'Smartphone']",1805,0,1805.0
587,"['USB Drive', 'Smartphone', 'Backpack']",780,0,780.0
588,"['Charger', 'Laptop']",1025,0,1025.0
589,"['Monitor', 'Keyboard']",350,0,350.0
590,"['Tablet', 'Keyboard']",450,0,450.0
591,"['Tablet', 'Headphones']",480,0,480.0
592,"['Tablet', 'Mouse', 'Charger', 'USB Drive', 'Headphones']",555,5,527.25
593,"['Smartphone', 'Monitor', 'Backpack', 'Charger']",1085,0,1085.0
594,"['Tablet', 'Backpack', 'Smartphone', 'Keyboard', 'Headphones']",1290,0,1290.0
595,"['Tablet', 'Backpack', 'Monitor', 'Laptop', 'Charger']",1785,15,1517.25
596,"['Mouse', 'USB Drive', 'Tablet', 'Headphones', 'Laptop']",1530,0,1530.0
597,"['Backpack', 'Keyboard', 'Charger']",135,5,128.25
598,"['Headphones', 'Tablet', 'Monitor', 'Laptop', 'USB Drive']",1800,0,1800.0
599,"['USB Drive', 'Mouse']",50,0,50.0
600,"['Charger', 'Headphones', 'Smartphone']",805,0,805.0
601,"['Mouse', 'Laptop', 'Charger', 'Smartphone']",1755,0,1755.0
602,"['Keyboard', 'Laptop', 'USB Drive']",1070,0,1070.0
603,"['Backpack', 'Tablet', 'Keyboard']",510,0,510.0
604,"['Smartphone', 'Laptop', 'Monitor']",2000,0,2000.0
605,"['Smartphone', 'USB Drive', 'Mouse', 'Charger', 'Monitor']",1075,0,1075.0
606,"['Tablet', 'Charger', 'Monitor', 'Smartphone', 'Mouse']",1455,0,1455.0
607,"['Monitor', 'USB Drive', 'Backpack']",380,0,380.0
608,"['Laptop', 'Charger', 'Backpack', 'USB Drive']",1105,0,1105.0
609,"['Smartphone', 'Charger']",725,5,688.75
610,"['Laptop', 'Tablet', 'Monitor', 'USB Drive']",1720,5,1634.0
611,"['Smartphone', 'Mouse', 'Monitor']",1030,0,1030.0
612,"['Monitor', 'Mouse', 'Laptop', 'Tablet']",1730,10,1557.0
613,"['Headphones', 'Tablet', 'Monitor', 'Charger', 'Laptop']",1805,5,1714.75
614,"['USB Drive', 'Mouse', 'Monitor']",350,0,350.0
615,"['USB Drive', 'Laptop', 'Mouse', 'Charger', 'Headphones']",1155,15,981.75
616,"['Smartphone', 'Keyboard', 'USB Drive', 'Backpack']",830,15,705.5
617,"['Mouse', 'Keyboard', 'Laptop', 'USB Drive', 'Charger']",1125,0,1125.0
618,"['Laptop', 'Charger']",1025,0,1025.0
619,"['Monitor', 'Laptop']",1300,10,1170.0
620,"['Laptop', 'Backpack', 'Tablet', 'Headphones']",1540,10,1386.0
621,"['Mouse', 'Charger', 'Monitor', 'Smartphone', 'USB Drive']",1075,0,1075.0
622,"['Tablet', 'Smartphone']",1100,0,1100.0
623,"['Laptop', 'Tablet', 'USB Drive']",1420,0,1420.0
624,"['Laptop', 'USB Drive']",1020,0,1020.0
625,"['USB Drive', 'Smartphone', 'Backpack', 'Laptop']",1780,5,1691.0
626,"['Charger', 'Headphones', 'Backpack']",165,0,165.0
627,"['Smartphone', 'Laptop', 'Monitor']",2000,0,2000.0
628,"['Monitor', 'Backpack', 'Smartphone']",1060,10,954.0
629,"['Smartphone', 'Backpack', 'Mouse', 'Headphones', 'Laptop']",1870,0,1870.0
630,"['Tablet', 'Mouse']",430,0,430.0
631,"['Laptop', 'Charger']",1025,10,922.5
632,"['Laptop', 'Keyboard']",1050,15,892.5
633,"['Charger', 'Monitor', 'Tablet']",725,5,688.75
634,"['Monitor', 'Smartphone', 'Tablet']",1400,5,1330.0
635,"['Headphones', 'Mouse', 'Backpack', 'Monitor']",470,0,470.0
636,"['Tablet', 'USB Drive', 'Laptop', 'Charger']",1445,0,1445.0
637,"['Charger', 'Backpack']",85,5,80.75
638,"['Laptop', 'Tablet', 'Headphones', 'Backpack', 'Mouse']",1570,0,1570.0
639,"['Backpack', 'USB Drive', 'Keyboard', 'Monitor']",430,0,430.0
640,"['Monitor', 'Headphones', 'USB Drive', 'Charger', 'Laptop']",1425,0,1425.0
641,"['Headphones', 'Keyboard', 'Charger', 'Tablet', 'Smartphone']",1255,0,1255.0
642,"['Smartphone', 'Keyboard']",750,0,750.0
643,"['Smartphone', 'Headphones', 'Charger']",805,0,805.0
644,"['Backpack', 'Keyboard', 'Laptop', 'Charger']",1135,0,1135.0
645,"['Smartphone', 'USB Drive', 'Backpack', 'Tablet']",1180,0,1180.0
646,"['Headphones', 'Tablet', 'Keyboard', 'Monitor', 'Smartphone']",1530,15,1300.5
647,"['Charger', 'Backpack', 'Laptop']",1085,5,1030.75
648,"['Charger', 'Laptop']",1025,5,973.75
649,"['Keyboard', 'Laptop', 'Headphones']",1130,10,1017.0
650,"['Smartphone', 'Monitor']",1000,0,1000.0
651,"['USB Drive', 'Laptop', 'Smartphone', 'Mouse', 'Tablet']",2150,0,2150.0
652,"['Charger', 'Laptop', 'USB Drive', 'Mouse']",1075,5,1021.25
653,"['Keyboard', 'Tablet']",450,5,427.5
654,"['Keyboard', 'Smartphone']",750,10,675.0
655,"['Backpack', 'USB Drive', 'Tablet']",480,0,480.0
656,"['Keyboard', 'Mouse']",80,0,80.0
657,"['Keyboard', 'Charger', 'Tablet', 'Backpack', 'Smartphone']",1235,0,1235.0
658,"['Headphones', 'Backpack', 'Monitor', 'Keyboard', 'Tablet']",890,0,890.0
659,"['Backpack', 'Monitor']",360,5,342.0
660,"['Headphones', 'Mouse', 'Monitor']",410,5,389.5
661,"['Tablet', 'Keyboard', 'Smartphone', 'USB Drive']",1170,0,1170.0
662,"['Laptop', 'Keyboard', 'Smartphone']",1750,20,1400.0
663,"['Smartphone', 'Monitor', 'Tablet']",1400,5,1330.0
664,"['Laptop', 'Backpack', 'Headphones', 'Charger', 'USB Drive']",1185,0,1185.0
665,"['Smartphone', 'Laptop', 'Charger', 'Keyboard']",1775,0,1775.0
666,"['Mouse', 'Backpack']",90,0,90.0
667,"['Smartphone', 'USB Drive', 'Keyboard', 'Headphones', 'Backpack']",910,0,910.0
668,"['USB Drive', 'Backpack', 'Mouse', 'Laptop']",1110,0,1110.0
669,"['Tablet', 'Monitor']",700,0,700.0
670,"['Keyboard', 'USB Drive', 'Backpack']",130,0,130.0
671,"['Monitor', 'Charger']",325,0,325.0
672,"['Backpack', 'USB Drive', 'Smartphone', 'Laptop', 'Mouse']",1810,15,1538.5
673,"['Tablet', 'Backpack']",460,0,460.0
674,"['Monitor', 'Smartphone']",1000,5,950.0
675,"['Tablet', 'Smartphone', 'USB Drive']",1120,0,1120.0
676,"['Tablet', 'Mouse', 'Headphones', 'Smartphone']",1210,20,968.0
677,"['Monitor', 'Laptop', 'Backpack']",1360,0,1360.0
678,"['Mouse', 'USB Drive']",50,0,50.0
679,"['Keyboard', 'Mouse', 'Laptop', 'Headphones', 'Charger']",1185,20,948.0
680,"['Headphones', 'Tablet']",480,15,408.0
681,"['Mouse', 'USB Drive', 'Keyboard', 'Monitor']",400,10,360.0
682,"['Tablet', 'USB Drive', 'Charger']",445,0,445.0
683,"['Charger', 'USB Drive', 'Backpack']",105,0,105.0
684,"['Mouse', 'Smartphone']",730,5,693.5
685,"['Mouse', 'Headphones', 'Backpack']",170,15,144.5
686,"['Tablet', 'Headphones', 'Mouse', 'Backpack', 'Smartphone']",1270,5,1206.5
687,"['Smartphone', 'Mouse', 'Charger']",755,5,717.25
688,"['Headphones', 'Tablet']",480,0,480.0
689,"['Keyboard', 'Smartphone']",750,10,675.0
690,"['Mouse', 'Backpack', 'Smartphone', 'USB Drive', 'Headphones']",890,0,890.0
691,"['Mouse', 'USB Drive', 'Laptop']",1050,0,1050.0
692,"['Keyboard', 'Smartphone', 'Headphones', 'Laptop', 'Monitor']",2130,0,2130.0
693,"['Headphones', 'Laptop', 'Mouse']",1110,5,1054.5
694,"['Headphones', 'Tablet']",480,0,480.0
695,"['Mouse', 'USB Drive', 'Tablet']",450,0,450.0
696,"['Backpack', 'USB Drive', 'Smartphone']",780,5,741.0
697,"['Monitor', 'Tablet']",700,0,700.0
698,"['Headphones', 'Monitor']",380,5,361.0
699,"['Laptop', 'Charger']",1025,0,1025.0
700,"['Charger', 'Keyboard', 'Headphones', 'Monitor']",455,0,455.0
701,"['Headphones', 'Smartphone']",780,5,741.0
702,"['Monitor', 'Backpack', 'Tablet', 'Laptop', 'USB Drive']",1780,0,1780.0
703,"['Smartphone', 'Keyboard', 'Charger', 'Tablet', 'Mouse']",1205,0,1205.0
704,"['Tablet', 'Laptop', 'Mouse', 'Keyboard']",1480,0,1480.0
705,"['Mouse', 'Headphones', 'Monitor']",410,0,410.0
706,"['Laptop', 'Mouse']",1030,20,824.0
707,"['Headphones', 'Keyboard', 'Mouse', 'Tablet']",560,0,560.0
708,"['Tablet', 'Keyboard', 'Monitor', 'USB Drive', 'Laptop']",1770,10,1593.0
709,"['Backpack', 'Monitor']",360,0,360.0
710,"['Headphones', 'Monitor', 'Keyboard', 'Backpack', 'Tablet']",890,5,845.5
711,"['Backpack', 'Smartphone', 'Monitor']",1060,10,954.0
712,"['Charger', 'Keyboard', 'Monitor', 'Tablet']",775,5,736.25
713,"['Mouse', 'Charger']",55,0,55.0
714,"['Tablet', 'Smartphone', 'Backpack']",1160,0,1160.0
715,"['Laptop', 'Backpack']",1060,0,1060.0
716,"['Headphones', 'Smartphone', 'Backpack']",840,15,714.0
717,"['Monitor', 'Headphones', 'Tablet', 'Backpack', 'Keyboard']",890,10,801.0
718,"['Tablet', 'USB Drive', 'Monitor', 'Laptop', 'Headphones']",1800,20,1440.0
719,"['Headphones', 'Laptop', 'USB Drive', 'Smartphone']",1800,0,1800.0
720,"['Laptop', 'Backpack', 'Charger']",1085,10,976.5
721,"['Backpack', 'Monitor']",360,15,306.0
722,"['Laptop', 'Monitor', 'Keyboard']",1350,0,1350.0
723,"['Headphones', 'Charger', 'Tablet']",505,0,505.0
724,"['Monitor', 'Tablet', 'USB Drive', 'Laptop']",1720,10,1548.0
725,"['Headphones', 'Laptop', 'Mouse', 'Charger']",1135,5,1078.25
726,"['Tablet', 'Laptop', 'Monitor', 'Backpack']",1760,10,1584.0
727,"['Tablet', 'Monitor', 'Charger', 'Laptop', 'Headphones']",1805,0,1805.0
728,"['Tablet', 'Backpack', 'Keyboard', 'Smartphone']",1210,10,1089.0
729,"['Smartphone', 'USB Drive', 'Tablet', 'Mouse']",1150,0,1150.0
730,"['Smartphone', 'Monitor', 'Tablet', 'Laptop']",2400,0,2400.0
731,"['USB Drive', 'Tablet']",420,0,420.0
732,"['Monitor', 'Headphones', 'Keyboard', 'Smartphone', 'Charger']",1155,10,1039.5
733,"['Charger', 'Tablet', 'Keyboard', 'USB Drive', 'Headphones']",575,5,546.25
734,"['Headphones', 'Smartphone']",780,5,741.0
735,"['Backpack', 'Charger', 'Smartphone']",785,0,785.0
736,"['Laptop', 'Smartphone', 'Keyboard', 'Mouse']",1780,15,1513.0
737,"['Keyboard', 'Backpack', 'USB Drive', 'Smartphone']",830,0,830.0
738,"['Charger', 'Headphones', 'Smartphone', 'Keyboard', 'USB Drive']",875,10,787.5
739,"['Monitor', 'Charger', 'Smartphone']",1025,0,1025.0
740,"['Laptop', 'Monitor', 'Backpack', 'Headphones', 'Mouse']",1470,0,1470.0
741,"['USB Drive', 'Smartphone']",720,0,720.0
742,"['Keyboard', 'Backpack']",110,0,110.0
743,"['Smartphone', 'USB Drive', 'Charger']",745,10,670.5
744,"['Headphones', 'Laptop']",1080,5,1026.0
745,"['Mouse', 'Smartphone', 'Laptop', 'Backpack']",1790,0,1790.0
746,"['USB Drive', 'Laptop']",1020,15,867.0
747,"['Charger', 'Monitor', 'Mouse']",355,0,355.0
748,"['Mouse', 'Monitor', 'Headphones', 'Smartphone', 'Tablet']",1510,5,1434.5
